,index,yearqtr,diff_mkt_share,diff_tr_error_bps,diff_tr_difference_bps,diff_mer_bps,diff_turnover_frac,diff_logDvol,diff_tr_error_perc,diff_tr_difference_perc,diff_lend_byAUM_bps,diff_marketing_fee_bps,diff_vol_share,diff_urgency_mean,diff_spread_bps_etfg,diff_spread_bps_crsp,ix_urgency_mean,ix_urgency_median,ix_urgency_std,aum_index
331,Emerging Markets,20183,-0.31178365999999996,41.220671079999995,2.202962248,57.0,22.967839213,1.689912709999998,0.41220671099999995,0.022029622999999998,1.373437863,-0.3,0.688425360094371,0.08067643545770942,-0.13789473700000032,-0.07763282999999976,1.1002036515247513,0.9891704732332418,0.8173350334101644,88364291571.0
332,Emerging Markets,20184,-0.30649979400000005,63.98743986,-11.662766978,57.0,32.216256047,1.3416718799999998,0.6398743990000001,-0.11662766999999999,1.373437863,-0.3,0.5855294940970854,0.029011692060210592,-0.12315789499999985,-0.06754134100000009,1.1275079399669363,1.013354100421357,0.8162074680384077,84872386598.0
333,Emerging Markets,20184,-0.30649979400000005,63.98743986,-11.662766978,57.0,32.216256047,1.3416718799999998,0.6398743990000001,-0.11662766999999999,1.373437863,-0.3,0.5855294940970854,0.029011692060210592,-0.12315789499999985,-0.06754134100000009,1.1275079399669363,1.013354100421357,0.8162074680384077,84872386598.0
334,Emerging Markets,20191,-0.29286666,56.78789597,0.640152129,57.0,19.994691328000002,1.5621329999999993,0.56787896,0.006401521,1.373437863,-0.3,0.6533184231306494,0.03441154816672354,,-0.030938916000000205,1.1507914500186505,1.0280809642547473,0.8506203842559369,97661509373.0
335,Emerging Markets,20191,-0.29286666,56.78789597,0.640152129,57.0,19.994691328000002,1.5621329999999993,0.56787896,0.006401521,1.373437863,-0.3,0.6533184231306494,0.03441154816672354,,-0.030938916000000205,1.1507914500186505,1.0280809642547473,0.8506203842559369,97661509373.0
336,Emerging Markets,20192,-0.32933494,24.72438714,7.529466102000001,57.0,19.422510129000003,1.6134177399999992,0.24724387100000006,0.07529466100000001,1.373437863,-0.3,0.6677707082349267,0.04695186080536673,-0.06999999999999984,-0.019584759999999868,1.135991618368667,1.0250842819661092,0.8481865617948539,94240296624.0
337,Emerging Markets,20192,-0.32933494,24.72438714,7.529466102000001,57.0,19.422510129000003,1.6134177399999992,0.24724387100000006,0.07529466100000001,1.373437863,-0.3,0.6677707082349267,0.04695186080536673,-0.06999999999999984,-0.019584759999999868,1.135991618368667,1.0250842819661092,0.8481865617948539,94240296624.0
338,Emerging Markets,20193,-0.42000823200000004,25.35284613,0.512898613,57.0,21.603679358,1.483342750000002,0.253528462,0.005128986,1.373437863,-0.3,0.6301539050165146,0.015847585446844503,-0.013684210000000085,-0.13461990899999998,1.1242088389866238,1.014304663921324,0.8596310863625505,87224736230.0
339,Emerging Markets,20193,-0.42000823200000004,25.35284613,0.512898613,57.0,21.603679358,1.483342750000002,0.253528462,0.005128986,1.373437863,-0.3,0.6301539050165146,0.015847585446844503,-0.013684210000000085,-0.13461990899999998,1.1242088389866238,1.014304663921324,0.8596310863625505,87224736230.0
340,Emerging Markets,20194,-0.395365624,32.957312869999996,1.6553183260000002,57.0,21.354908454,1.77678723,0.329573129,0.016553183,1.373437863,-0.3,0.7105994007568663,0.07086024367198607,0.3787499999999997,-0.016594321999999995,1.1411344692887273,1.0178702275550604,0.9961120063618106,94105154594.0
341,Emerging Markets,20194,-0.395365624,32.957312869999996,1.6553183260000002,57.0,21.354908454,1.77678723,0.329573129,0.016553183,1.373437863,-0.3,0.7105994007568663,0.07086024367198607,0.3787499999999997,-0.016594321999999995,1.1411344692887273,1.0178702275550604,0.9961120063618106,94105154594.0
342,Emerging Markets,20201,-0.432738332,195.12852374,-33.36083602,57.0,37.029470470999996,0.9970531800000018,1.9512852369999998,-0.33360836,1.373437863,-0.3,0.46095760862208324,0.05004111888486129,-0.3709090909999997,-0.28489607900000014,1.127892390304373,1.008430398257056,0.9542968396830266,74293510500.0
343,Emerging Markets,20201,-0.432738332,195.12852374,-33.36083602,57.0,37.029470470999996,0.9970531800000018,1.9512852369999998,-0.33360836,1.373437863,-0.3,0.46095760862208324,0.05004111888486129,-0.3709090909999997,-0.28489607900000014,1.127892390304373,1.008430398257056,0.9542968396830266,74293510500.0
344,Energy Sector,20161,0.5734144859999999,-0.4619291099999998,2.612377608,4.0,24.980950166,3.9453998400000003,-0.004619290999999998,0.026123775999999998,-1.013218543,2.9,0.9620471786095183,0.16846885452073557,-1767.2876429,-0.8325015580000001,0.9404503300930502,0.8720127608979663,0.6664675960472275,16395165238.0
345,Energy Sector,20161,0.5734144859999999,-0.4619291099999998,2.612377608,4.0,24.980950166,3.9453998400000003,-0.004619290999999998,0.026123775999999998,-1.013218543,2.9,0.9620471786095183,0.16846885452073557,-1767.2876429,-0.8325015580000001,0.9404503300930502,0.8720127608979663,0.6664675960472275,16395165238.0
346,Energy Sector,20162,0.5735172980000001,5.39336335,-0.815702801,4.0,16.59955655,3.7365264799999984,0.05393363300000001,-0.008157028,-1.013218543,2.9,0.9534364110517818,0.2343557206711342,-10.593977805000002,-0.447965175,0.991690428794754,0.8938577199443027,0.8024634430507618,17935511875.0
347,Energy Sector,20162,0.5735172980000001,5.39336335,-0.815702801,4.0,16.59955655,3.7365264799999984,0.05393363300000001,-0.008157028,-1.013218543,2.9,0.9534364110517818,0.2343557206711342,-10.593977805000002,-0.447965175,0.991690428794754,0.8938577199443027,0.8024634430507618,17935511875.0
348,Energy Sector,20163,0.577556918,1.1690724900000014,0.4824596219999999,4.0,20.734304757,3.9196643800000004,0.011690723999999986,0.0048245960000000004,-1.013218543,2.9,0.9610770238317962,0.19767348057712875,-16.090955037,-0.646490199,0.9719563849495668,0.8953118775110454,0.6854695758909432,18691378054.0
349,Energy Sector,20163,0.577556918,1.1690724900000014,0.4824596219999999,4.0,20.734304757,3.9196643800000004,0.011690723999999986,0.0048245960000000004,-1.013218543,2.9,0.9610770238317962,0.19767348057712875,-16.090955037,-0.646490199,0.9719563849495668,0.8953118775110454,0.6854695758909432,18691378054.0
350,Energy Sector,20164,0.58728,-0.9656447799999999,-0.39887475000000006,4.0,14.129396269,3.5835431399999997,-0.009656447999999998,-0.0039887479999999986,-1.013218543,2.9,0.9459472187664091,0.1679678893162989,-19.6159972,-1.303941586,1.0279281402570006,0.9227439112466064,0.7262922540034895,21109374156.0
351,Energy Sector,20164,0.58728,-0.9656447799999999,-0.39887475000000006,4.0,14.129396269,3.5835431399999997,-0.009656447999999998,-0.0039887479999999986,-1.013218543,2.9,0.9459472187664091,0.1679678893162989,-19.6159972,-1.303941586,1.0279281402570006,0.9227439112466064,0.7262922540034895,21109374156.0
352,Energy Sector,20171,0.6080161040000001,0.5327461699999994,0.35029814000000004,4.0,15.516041289,3.6965479200000004,0.0053274610000000056,0.0035029810000000022,-1.013218543,2.9,0.9515831320313327,0.16493066253190092,-16.446775505999998,-1.069936578,0.9919233954126092,0.9095799204536146,0.683719668760657,21134430130.0
353,Energy Sector,20171,0.6080161040000001,0.5327461699999994,0.35029814000000004,4.0,15.516041289,3.6965479200000004,0.0053274610000000056,0.0035029810000000022,-1.013218543,2.9,0.9515831320313327,0.16493066253190092,-16.446775505999998,-1.069936578,0.9919233954126092,0.9095799204536146,0.683719668760657,21134430130.0
354,Energy Sector,20172,0.614932566,-0.6940878800000014,0.17614692200000004,3.0,17.217008605,3.6452848900000028,-0.006940879000000011,0.0017614689999999981,-1.013218543,2.9,0.949101230526796,0.20517354162280754,,-1.2197742919999999,1.0146929799408193,0.9132076195009586,0.7717932493377587,19775294920.0
355,Energy Sector,20172,0.614932566,-0.6940878800000014,0.17614692200000004,3.0,17.217008605,3.6452848900000028,-0.006940879000000011,0.0017614689999999981,-1.013218543,2.9,0.949101230526796,0.20517354162280754,,-1.2197742919999999,1.0146929799408193,0.9132076195009586,0.7717932493377587,19775294920.0
356,Energy Sector,20173,0.6102060220000001,1.2521888300000015,-0.6488332590000008,3.0,12.036864478999998,3.5620081,0.012521888000000037,-0.006488332999999999,-1.013218543,2.9,0.9448030396328353,0.17188644497805328,,-1.331791059,1.0051619276189667,0.9176729436483478,0.6782669075733556,19766308069.0
357,Energy Sector,20173,0.6102060220000001,1.2521888300000015,-0.6488332590000008,3.0,12.036864478999998,3.5620081,0.012521888000000037,-0.006488332999999999,-1.013218543,2.9,0.9448030396328353,0.17188644497805328,,-1.331791059,1.0051619276189667,0.9176729436483478,0.6782669075733556,19766308069.0
358,Energy Sector,20174,0.621417246,-0.17169232999999906,0.16933452900000012,3.0,10.158532389000001,3.63423448,-0.001716923000000009,0.0016933449999999989,-1.013218543,2.9,0.9485502083785369,0.10648345580286911,,-1.132927647,1.071794362886559,0.9679195126762692,0.7550244289334032,21215660889.0
359,Energy Sector,20174,0.621417246,-0.17169232999999906,0.16933452900000012,3.0,10.158532389000001,3.63423448,-0.001716923000000009,0.0016933449999999989,-1.013218543,2.9,0.9485502083785369,0.10648345580286911,,-1.132927647,1.071794362886559,0.9679195126762692,0.7550244289334032,21215660889.0
360,Energy Sector,20181,0.632679808,1.1609623800000008,-0.344526541,3.0,12.196009554,3.572224839999997,0.011609624000000013,-0.003445265999999999,-1.013218543,2.9,0.9453487702688951,0.12776543279964891,-13.261904762,-2.231971014,1.08853813645681,0.978257756157621,0.7845798015967076,21187853922.0
361,Energy Sector,20181,0.632679808,1.1609623800000008,-0.344526541,3.0,12.196009554,3.572224839999997,0.011609624000000013,-0.003445265999999999,-1.013218543,2.9,0.9453487702688951,0.12776543279964891,-13.261904762,-2.231971014,1.08853813645681,0.978257756157621,0.7845798015967076,21187853922.0
362,Energy Sector,20182,0.6261900119999999,1.964703410000002,-0.668414791,3.0,13.188160561,3.81757129,0.019647034000000008,-0.006684148000000001,-1.013218543,2.9,0.9569833113015442,0.0910359685447375,-5.13,-1.380137632,1.085464737619966,0.9837246253167018,0.7395836529344473,23501773790.0
363,Energy Sector,20182,0.6261900119999999,1.964703410000002,-0.668414791,3.0,13.188160561,3.81757129,0.019647034000000008,-0.006684148000000001,-1.013218543,2.9,0.9569833113015442,0.0910359685447375,-5.13,-1.380137632,1.085464737619966,0.9837246253167018,0.7395836529344473,23501773790.0
364,Energy Sector,20183,0.6116713439999999,4.180189079999998,-0.5978221239999999,3.0,11.866394284,3.8560218199999987,0.04180189100000001,-0.005978221000000002,-1.013218543,2.9,0.9585723199111185,0.11121211256112062,-2.099707602,-1.775275382,1.0783925413821769,0.9807708696587288,0.7475898890580861,22001245093.0
365,Energy Sector,20183,0.6116713439999999,4.180189079999998,-0.5978221239999999,3.0,11.866394284,3.8560218199999987,0.04180189100000001,-0.005978221000000002,-1.013218543,2.9,0.9585723199111185,0.11121211256112062,-2.099707602,-1.775275382,1.0783925413821769,0.9807708696587288,0.7475898890580861,22001245093.0
366,Energy Sector,20184,0.6216002119999999,-1.37955629,-0.2935621690000003,3.0,20.642644438999998,2.8865278200000013,-0.013795562999999983,-0.0029356209999999994,-1.013218543,2.9,0.89435285326232,0.16119415113573654,-5.322105263,-1.088154936,1.0753210575742198,0.999401690783768,0.7126053350324941,17518470270.0
367,Energy Sector,20184,0.6216002119999999,-1.37955629,-0.2935621690000003,3.0,20.642644438999998,2.8865278200000013,-0.013795562999999983,-0.0029356209999999994,-1.013218543,2.9,0.89435285326232,0.16119415113573654,-5.322105263,-1.088154936,1.0753210575742198,0.999401690783768,0.7126053350324941,17518470270.0
368,Energy Sector,20191,0.579846056,0.59848444,0.15748660800000014,3.0,15.680426874999998,3.6375590199999976,0.005984844000000017,0.0015748660000000012,-1.013218543,2.9,0.9487165926063382,0.14291253106404056,,-0.833437897,1.0877427896642264,1.0006738905095538,0.7874128143099776,17636278370.0
369,Energy Sector,20191,0.579846056,0.59848444,0.15748660800000014,3.0,15.680426874999998,3.6375590199999976,0.005984844000000017,0.0015748660000000012,-1.013218543,2.9,0.9487165926063382,0.14291253106404056,,-0.833437897,1.0877427896642264,1.0006738905095538,0.7874128143099776,17636278370.0
370,Energy Sector,20192,0.5482140179999999,16.123598012000002,-3.4079510060000002,3.0,18.059564940999998,3.828234300000002,0.16123598,-0.03407951,-1.013218543,2.9,0.9574298505310248,0.07053732496598042,-5.175578947,-3.0330293390000005,1.057054836995475,0.9995713825145454,0.6886790577935652,15060479871.0
371,Energy Sector,20192,0.5482140179999999,16.123598012000002,-3.4079510060000002,3.0,18.059564940999998,3.828234300000002,0.16123598,-0.03407951,-1.013218543,2.9,0.9574298505310248,0.07053732496598042,-5.175578947,-3.0330293390000005,1.057054836995475,0.9995713825145454,0.6886790577935652,15060479871.0
372,Energy Sector,20193,0.5360131880000001,3.75699307,-0.3170320109999998,3.0,23.521347086,3.7144769200000027,0.03756993,-0.0031703200000000042,-1.013218543,2.9,0.9524229966033729,0.1231878052073081,-1.45,-2.6621729619999996,1.039785075203275,0.9766820518003122,0.64106037052879,13592953475.0
373,Energy Sector,20193,0.5360131880000001,3.75699307,-0.3170320109999998,3.0,23.521347086,3.7144769200000027,0.03756993,-0.0031703200000000042,-1.013218543,2.9,0.9524229966033729,0.1231878052073081,-1.45,-2.6621729619999996,1.039785075203275,0.9766820518003122,0.64106037052879,13592953475.0
374,Energy Sector,20194,0.5528939420000001,39.88661382000001,-14.600617547,3.0,15.949364493000001,3.065382230000001,0.398866138,-0.146006175,-1.013218543,2.9,0.9108839898399633,0.15741103166212866,0.05500000000000016,-3.6454328809999996,1.0658482733407768,0.9851351757989136,0.9081952279261843,13851268786.0
375,Energy Sector,20194,0.5528939420000001,39.88661382000001,-14.600617547,3.0,15.949364493000001,3.065382230000001,0.398866138,-0.146006175,-1.013218543,2.9,0.9108839898399633,0.15741103166212866,0.05500000000000016,-3.6454328809999996,1.0658482733407768,0.9851351757989136,0.9081952279261843,13851268786.0
376,Energy Sector,20201,0.5679764,-14.870146409999997,10.515330535999999,3.0,38.08210559,2.6433149500000006,-0.14870146399999995,0.105153305,-1.013218543,2.9,0.8671955273397399,0.09795805942606628,-8.103181818,-9.112041709,1.0859484613286334,0.9853360041032632,0.7472847643112804,8987430312.0
377,Energy Sector,20201,0.5679764,-14.870146409999997,10.515330535999999,3.0,38.08210559,2.6433149500000006,-0.14870146399999995,0.105153305,-1.013218543,2.9,0.8671955273397399,0.09795805942606628,-8.103181818,-9.112041709,1.0859484613286334,0.9853360041032632,0.7472847643112804,8987430312.0
378,Europe,20161,-0.09047112599999996,-1.3582058799999999,-0.9991610600000023,31.0,-6.302871726999999,-1.464474629999998,-0.01358205899999998,-0.009991609999999984,0.9226925419999998,0.0,-0.6244322078823554,0.0020849484030388554,-80.31540000000001,-0.5945524410000003,0.8520926658654787,0.7642013600376028,0.5626046488047525,5843566000.0
379,Europe,20161,-0.09047112599999996,-1.3582058799999999,-0.9991610600000023,31.0,-6.302871726999999,-1.464474629999998,-0.01358205899999998,-0.009991609999999984,0.9226925419999998,0.0,-0.6244322078823554,0.0020849484030388554,-80.31540000000001,-0.5945524410000003,0.8520926658654787,0.7642013600376028,0.5626046488047525,5843566000.0
380,Europe,20162,-0.05386326999999996,16.385975999999985,2.326406197,31.0,-7.216173684999999,-0.8585000800000024,0.16385976000000002,0.023264062000000002,0.9226925419999998,0.0,-0.4046943656831917,0.05664191779276673,3.2747916750000003,-0.50994523,0.8679983140557936,0.7762386631452104,0.5718956568125773,5405483953.0
381,Europe,20162,-0.05386326999999996,16.385975999999985,2.326406197,31.0,-7.216173684999999,-0.8585000800000024,0.16385976000000002,0.023264062000000002,0.9226925419999998,0.0,-0.4046943656831917,0.05664191779276673,3.2747916750000003,-0.50994523,0.8679983140557936,0.7762386631452104,0.5718956568125773,5405483953.0
382,Europe,20163,-0.05117151599999997,-7.244209089999998,0.7442498639999997,31.0,-3.757406316,-1.0304813500000023,-0.07244209099999999,0.007442499000000002,0.9226925419999998,0.0,-0.4740184098566861,0.07677127758662483,-0.08856170500000005,-0.6496091609999999,0.8986545514843935,0.7835054677366768,0.6150835282552735,5215067299.0
383,Europe,20163,-0.05117151599999997,-7.244209089999998,0.7442498639999997,31.0,-3.757406316,-1.0304813500000023,-0.07244209099999999,0.007442499000000002,0.9226925419999998,0.0,-0.4740184098566861,0.07677127758662483,-0.08856170500000005,-0.6496091609999999,0.8986545514843935,0.7835054677366768,0.6150835282552735,5215067299.0
384,Europe,20164,-0.02572044799999995,5.588266599999997,-1.0115624690000002,31.0,-4.591171470999999,-0.8117497900000004,0.055882666000000025,-0.010115624000000004,0.9226925419999998,0.0,-0.38496449710124253,0.02986212787771192,5.723929141000001,-0.32332672399999973,0.9117390985273344,0.8364602578422,0.6256521760460083,4592535405.0
385,Europe,20164,-0.02572044799999995,5.588266599999997,-1.0115624690000002,31.0,-4.591171470999999,-0.8117497900000004,0.055882666000000025,-0.010115624000000004,0.9226925419999998,0.0,-0.38496449710124253,0.02986212787771192,5.723929141000001,-0.32332672399999973,0.9117390985273344,0.8364602578422,0.6256521760460083,4592535405.0
386,Europe,20171,-0.004419320000000004,-3.3405228800000017,0.3473146960000002,31.0,-7.2725598510000005,-1.184807039999999,-0.03340522899999998,0.003473147000000003,0.9226925419999998,0.0,-0.5316220425597915,-0.029867643835749358,-1.0840691189999996,-0.3950126570000001,0.983785933252322,0.8632644549742337,0.7801776923653676,4779035130.0
387,Europe,20171,-0.004419320000000004,-3.3405228800000017,0.3473146960000002,31.0,-7.2725598510000005,-1.184807039999999,-0.03340522899999998,0.003473147000000003,0.9226925419999998,0.0,-0.5316220425597915,-0.029867643835749358,-1.0840691189999996,-0.3950126570000001,0.983785933252322,0.8632644549742337,0.7801776923653676,4779035130.0
388,Europe,20172,-0.14540191799999996,11.676536739999996,-2.3641836219999997,31.0,-4.410796074,-1.0785080300000018,0.11676536799999992,-0.023641837000000002,0.9226925419999998,0.0,-0.49242307609239727,0.007304525553049612,,-0.2248471259999998,0.9723819638502074,0.8592882901986924,0.7737838925115393,7053466338.0
389,Europe,20172,-0.14540191799999996,11.676536739999996,-2.3641836219999997,31.0,-4.410796074,-1.0785080300000018,0.11676536799999992,-0.023641837000000002,0.9226925419999998,0.0,-0.49242307609239727,0.007304525553049612,,-0.2248471259999998,0.9723819638502074,0.8592882901986924,0.7737838925115393,7053466338.0
390,Europe,20173,-0.16504280200000004,1.8334822599999967,1.610033618000001,31.0,-4.329961116,-1.7301430400000015,0.018334823,0.016100336999999992,0.9226925419999998,0.0,-0.6988614314470372,-0.062163667776987785,,-0.19197963500000004,0.9466426599700882,0.8474677600277483,0.725625540825555,7629749541.0
391,Europe,20173,-0.16504280200000004,1.8334822599999967,1.610033618000001,31.0,-4.329961116,-1.7301430400000015,0.018334823,0.016100336999999992,0.9226925419999998,0.0,-0.6988614314470372,-0.062163667776987785,,-0.19197963500000004,0.9466426599700882,0.8474677600277483,0.725625540825555,7629749541.0
392,Europe,20174,-0.15572084599999997,1.264015839999999,-1.45720059,31.0,-4.7814492820000005,-1.3442781100000012,0.012640158000000012,-0.014572006,0.9226925419999998,0.0,-0.5863851895201161,-0.04146255825257683,,-0.3120367060000002,0.986090045592649,0.8708942713960546,0.796364678810618,7456456563.0
393,Europe,20174,-0.15572084599999997,1.264015839999999,-1.45720059,31.0,-4.7814492820000005,-1.3442781100000012,0.012640158000000012,-0.014572006,0.9226925419999998,0.0,-0.5863851895201161,-0.04146255825257683,,-0.3120367060000002,0.986090045592649,0.8708942713960546,0.796364678810618,7456456563.0
394,Europe,20181,-0.21989193199999996,0.2972196500000024,4.436573189,31.0,-7.172751041000001,-1.700117070000001,0.0029721969999999542,0.04436573199999999,0.9226925419999998,0.0,-0.6911000486255249,-0.07657849677485529,64.63952381,-0.09850076699999999,0.9362386274939356,0.8614384031709215,0.6435021649461876,7225970301.0
395,Europe,20181,-0.21989193199999996,0.2972196500000024,4.436573189,31.0,-7.172751041000001,-1.700117070000001,0.0029721969999999542,0.04436573199999999,0.9226925419999998,0.0,-0.6911000486255249,-0.07657849677485529,64.63952381,-0.09850076699999999,0.9362386274939356,0.8614384031709215,0.6435021649461876,7225970301.0
396,Europe,20182,-0.18227558400000005,4.002695930000002,0.8922746799999999,31.0,-6.525048175,-1.4773126999999988,0.04002695899999997,0.008922746999999981,0.9226925419999998,0.0,-0.6283326734915955,-0.04165202839784676,10.520476191,-0.15352627500000038,0.967135028431938,0.8614384031709215,0.7011428568074494,6406151891.0
397,Europe,20182,-0.18227558400000005,4.002695930000002,0.8922746799999999,31.0,-6.525048175,-1.4773126999999988,0.04002695899999997,0.008922746999999981,0.9226925419999998,0.0,-0.6283326734915955,-0.04165202839784676,10.520476191,-0.15352627500000038,0.967135028431938,0.8614384031709215,0.7011428568074494,6406151891.0
398,Europe,20183,-0.14400973,-6.38590456,0.388393748,31.0,-7.203848207,-1.979951100000001,-0.06385904600000003,0.0038839370000000005,0.9226925419999998,0.0,-0.7573518984869941,-0.045919401664437975,-0.4500000000000002,0.08922037800000027,0.9284912698323288,0.8397884707911273,0.6693662048888248,5482223217.0
399,Europe,20183,-0.14400973,-6.38590456,0.388393748,31.0,-7.203848207,-1.979951100000001,-0.06385904600000003,0.0038839370000000005,0.9226925419999998,0.0,-0.7573518984869941,-0.045919401664437975,-0.4500000000000002,0.08922037800000027,0.9284912698323288,0.8397884707911273,0.6693662048888248,5482223217.0
400,Europe,20184,-0.13371715,-11.741506900000005,-1.143945930000001,31.0,-15.663324236000001,-1.4108824099999993,-0.11741506899999998,-0.011439459999999985,0.9226925419999998,0.0,-0.6078101711006378,-0.05560963366386895,-0.01277777800000024,-0.6751781929999998,0.9464094220016545,0.873477455313529,0.6339522618376555,4515388103.0
401,Europe,20184,-0.13371715,-11.741506900000005,-1.143945930000001,31.0,-15.663324236000001,-1.4108824099999993,-0.11741506899999998,-0.011439459999999985,0.9226925419999998,0.0,-0.6078101711006378,-0.05560963366386895,-0.01277777800000024,-0.6751781929999998,0.9464094220016545,0.873477455313529,0.6339522618376555,4515388103.0
402,Europe,20191,-0.07736649999999995,-6.040530109999999,2.16221936,31.0,-12.069421555999998,-2.007156170000002,-0.06040530099999997,0.021622193000000005,0.9226925419999998,0.0,-0.7630927696572473,0.006962895065051211,,0.1284949769999999,0.9039219770458417,0.8458557013665003,0.5758040585198534,4369928097.0
403,Europe,20191,-0.07736649999999995,-6.040530109999999,2.16221936,31.0,-12.069421555999998,-2.007156170000002,-0.06040530099999997,0.021622193000000005,0.9226925419999998,0.0,-0.7630927696572473,0.006962895065051211,,0.1284949769999999,0.9039219770458417,0.8458557013665003,0.5758040585198534,4369928097.0
404,Europe,20192,-0.129775818,11.036872129999999,-1.211016106,31.0,-7.205170047999999,-1.8045350300000003,0.11036872200000003,-0.012110161,0.9226925419999998,0.0,-0.7174001703562507,0.017394258016455222,-0.4009999999999998,0.2616936889999999,0.9214176808531568,0.87442374172812,0.5691706065498592,4059409583.0
405,Europe,20192,-0.129775818,11.036872129999999,-1.211016106,31.0,-7.205170047999999,-1.8045350300000003,0.11036872200000003,-0.012110161,0.9226925419999998,0.0,-0.7174001703562507,0.017394258016455222,-0.4009999999999998,0.2616936889999999,0.9214176808531568,0.87442374172812,0.5691706065498592,4059409583.0
406,Europe,20193,-0.123235806,0.1716550699999999,1.3826269589999995,31.0,-9.872490494,-2.2057886800000013,0.0017165510000000106,0.013826268999999995,0.9226925419999998,0.0,-0.8015362663926086,-0.05906717302217501,-0.23050000000000015,0.8877424230000002,0.9374725003779656,0.8592882901986924,0.6268776271918833,3736843539.0
407,Europe,20193,-0.123235806,0.1716550699999999,1.3826269589999995,31.0,-9.872490494,-2.2057886800000013,0.0017165510000000106,0.013826268999999995,0.9226925419999998,0.0,-0.8015362663926086,-0.05906717302217501,-0.23050000000000015,0.8877424230000002,0.9374725003779656,0.8592882901986924,0.6268776271918833,3736843539.0
408,Europe,20194,-0.12834924599999997,-1.5834661499999996,1.6314312409999996,31.0,-4.6505316830000005,-1.4407484300000029,-0.015834662,0.016314312999999997,0.9226925419999998,0.0,-0.6171410467116509,-0.05623113721708639,-0.7257142859999997,1.7413320120000004,0.936574022280488,0.8786768169827647,0.5888946570568407,3948645839.0
409,Europe,20194,-0.12834924599999997,-1.5834661499999996,1.6314312409999996,31.0,-4.6505316830000005,-1.4407484300000029,-0.015834662,0.016314312999999997,0.9226925419999998,0.0,-0.6171410467116509,-0.05623113721708639,-0.7257142859999997,1.7413320120000004,0.936574022280488,0.8786768169827647,0.5888946570568407,3948645839.0
410,Europe,20201,-0.10204096200000001,-5.280727999999982,1.0921500099999975,31.0,-14.429517942,-1.4885754900000023,-0.05280727999999968,0.010921500000000028,0.9226925419999998,0.0,-0.6317287303015149,-0.03954816949594764,11.33909091,3.802824426000001,0.9364147786942092,0.8331320448932726,0.6415909182532957,2891383322.0
411,Europe,20201,-0.10204096200000001,-5.280727999999982,1.0921500099999975,31.0,-14.429517942,-1.4885754900000023,-0.05280727999999968,0.010921500000000028,0.9226925419999998,0.0,-0.6317287303015149,-0.03954816949594764,11.33909091,3.802824426000001,0.9364147786942092,0.8331320448932726,0.6415909182532957,2891383322.0
412,Eurozone,20161,-1.0,38.39823932,19.832186412,36.0,,0.15593929000000273,0.383982393,0.198321865,13.294415072,-0.4,0.07781202887298294,0.0279324711664396,207.28593640000003,1.54049549,0.9683741225162296,0.8657135931540696,0.8710064599734735,13684136364.0
413,Eurozone,20161,-1.0,38.39823932,19.832186412,36.0,,0.15593929000000273,0.383982393,0.198321865,13.294415072,-0.4,0.07781202887298294,0.0279324711664396,207.28593640000003,1.54049549,0.9683741225162296,0.8657135931540696,0.8710064599734735,13684136364.0
414,Eurozone,20162,-0.11927843000000005,105.11146912999999,3.717484954,36.0,2.8292012200000007,0.012353879999999151,1.051114691,0.037174848999999996,13.294415072,-0.4,0.006176861441665349,-0.041504144025474754,41.188591611,1.0137244159999996,0.9720707154848351,0.865008671658741,0.8860970255378935,23607148365.0
415,Eurozone,20162,-0.11927843000000005,105.11146912999999,3.717484954,36.0,2.8292012200000007,0.012353879999999151,1.051114691,0.037174848999999996,13.294415072,-0.4,0.006176861441665349,-0.041504144025474754,41.188591611,1.0137244159999996,0.9720707154848351,0.865008671658741,0.8860970255378935,23607148365.0
416,Eurozone,20163,-0.16684352800000002,53.5911734,3.9274239010000005,36.0,1.6704089789999994,0.007740330000000739,0.5359117339999999,0.039274239,13.294415072,-0.4,0.0038701456774439813,-0.02865562755400497,2.302878623,0.7608328529999997,0.9838721193252576,0.8632040927875609,0.9479490851892092,20197638425.0
417,Eurozone,20163,-0.16684352800000002,53.5911734,3.9274239010000005,36.0,1.6704089789999994,0.007740330000000739,0.5359117339999999,0.039274239,13.294415072,-0.4,0.0038701456774439813,-0.02865562755400497,2.302878623,0.7608328529999997,0.9838721193252576,0.8632040927875609,0.9479490851892092,20197638425.0
418,Eurozone,20164,-0.19610257800000003,37.63359586,-1.6083858180000004,36.0,2.251906044,0.01395719000000284,0.376335959,-0.016083858000000006,13.294415072,-0.4,0.006978481714516094,0.0290186079565784,1.673207659,1.2480692629999997,1.0115203090468965,0.8984490060196475,0.9588329913818964,17602535811.0
419,Eurozone,20164,-0.19610257800000003,37.63359586,-1.6083858180000004,36.0,2.251906044,0.01395719000000284,0.376335959,-0.016083858000000006,13.294415072,-0.4,0.006978481714516094,0.0290186079565784,1.673207659,1.2480692629999997,1.0115203090468965,0.8984490060196475,0.9588329913818964,17602535811.0
420,Eurozone,20171,-0.16273135000000005,32.450343780000004,3.01512518,36.9,4.02626764,0.42505042999999887,0.324503438,0.030151251000000004,13.294415072,-0.4,0.20938227910603013,0.07391826052511508,1.6487402730000005,0.9856016489999999,1.02037743165695,0.9132076195009586,0.8574250977182074,19183798460.0
