ticker,fdate,urgency_mean,urgency_std,urgency_range,DATE,yearqtr,index_id,aum_ETFG,dvol_,numholdings,tr_error,perf_drag,RelSPread_etfg,RelativeSPread_crsp,net_exp_ratio_etfg,turnoverPerc,INCEPTION_DATE,sequence_of_entry,tr_error_avg,perf_drag_avg,mer_bps,spread_bps_etfg,spread_bps_crsp,logDvol,tr_error_bps,tr_difference_bps,tr_error_perc,tr_difference_perc,turnover_frac,tr_difference,d_UIT,aum_index,mkt_share
FLFR,20190331,0.354422896,0.166734151,0.314396492,3/31/2019,20191,France,2386590.812,4385.377021,88,0.002554077,-6.51463E-05,,0.001112627,0.09,46.37779865,11/2/2017,2,0.002554077,-6.51463E-05,9,,11.12626859,8.386030881,25.54076681,-0.651462892,0.255407668,-0.006514629,0.463777987,-6.51463E-05,0,839006543.9,0.002844544
FLFR,20190630,0.31301533,0.159348248,0.314396492,6/30/2019,20192,France,3695012.074,2513.802314,88.7,0.002595646,-9.27318E-05,0.0011914,0.001233501,0.09,17.29050205,11/2/2017,2,0.002595646,-9.27318E-05,9,11.914,12.33500863,7.829551752,25.9564627,-0.927317836,0.259564627,-0.009273178,0.17290502,-9.27318E-05,0,859429347,0.004299379
FLFR,20190930,0.31301533,0.159348248,0.314396492,9/30/2019,20193,France,3725388.717,3111.039644,88.3,0.001994351,-8.0078E-05,0.00124335,0.001283844,0.09,21.10644252,11/2/2017,2,0.001994351,-8.0078E-05,9,12.4335,12.83844126,8.04271224,19.94351385,-0.800779707,0.199435138,-0.008007797,0.211064425,-8.0078E-05,0,1233232809,0.003020832
FLFR,20191231,0.360569806,0.218693677,0.44368123,12/31/2019,20194,France,3931983.14,8769.571126,89.0952381,0.002654493,-0.000140665,0.001273375,0.001355806,0.09,56.08242544,11/2/2017,2,0.002654493,-0.000140665,9,12.73375,13.55805917,9.079043182,26.54493159,-1.406652087,0.265449316,-0.014066521,0.560824254,-0.000140665,0,888005407.4,0.004427882
FLFR,20200331,0.360569806,0.218693677,0.44368123,3/31/2020,20201,France,8957160.232,159962.6224,88.36363636,0.00964608,-0.001564583,0.003509682,0.00355745,0.09,158.0081815,11/2/2017,2,0.00964608,-0.001564583,9,35.09681818,35.57449599,11.98269546,96.46079686,-15.64583272,0.964607969,-0.156458327,1.580081815,-0.001564583,0,648646164.3,0.013809008
FLFR,,,,,6/30/2020,20202,France,6764962.841,35711.42614,87.36363636,0.004280035,-0.000107643,0.002211619,0.001304816,0.09,132.8653019,11/2/2017,2,0.004280035,-0.000107643,9,22.11619048,13.04815999,10.48322598,42.8003528,-1.07643027,0.428003528,-0.010764303,1.328653019,-0.000107643,0,690400582.6,0.009798605
FLFR,,,,,9/30/2020,20203,France,6556188.393,31977.98467,86.52380952,0.003344482,-8.21722E-05,0.001907429,0.001208418,0.09,122.5957503,11/2/2017,2,0.003344482,-8.21722E-05,9,19.07428571,12.08418498,10.37280297,33.44481558,-0.821722453,0.334448156,-0.008217225,1.225957503,-8.21722E-05,0,849262976.3,0.007719857
FLFR,,,,,12/31/2020,20204,France,6802058.279,19214.21722,83.04545455,0.002730939,-2.63054E-05,0.007312091,0.001201775,0.09,71.34220899,11/2/2017,2,0.002730939,-2.63054E-05,9,73.12090909,12.01775342,9.863405764,27.30939371,-0.263054202,0.273093937,-0.002630542,0.71342209,-2.63054E-05,0,901258948.2,0.007547285
FLGB,20171231,0.188792633,,0,12/31/2017,20174,UK,2536281,1866.964011,138.95,0.002670535,-0.000269199,,0.004072777,0.09,18.79501688,11/2/2017,2,0.002670535,-0.000269199,9,,40.72777286,7.532068867,26.70534726,-2.691988481,0.267053473,-0.026919885,0.187950169,-0.000269199,0,2533895070,0.001000942
FLGB,20180331,0.176964461,0.016727561,0.023656344,3/31/2018,20181,UK,2520210.952,37246.71518,136.0952381,0.003338519,0.000163869,0.002561333,0.001870108,0.09,374.177378,11/2/2017,2,0.003338519,0.000163869,9,25.61333333,18.70108393,10.52531904,33.38518996,1.638694834,0.3338519,0.016386948,3.74177378,0.000163869,0,2099006306,0.001200669
FLGB,20180630,0.4178348,0.340418964,0.73367437,6/30/2018,20182,UK,5551592.381,84365.71233,137.3333333,0.00274892,-0.000388975,0.001660214,0.0017038,0.09,249.175323,11/2/2017,2,0.00274892,-0.000388975,9,16.60214286,17.03799954,11.34291635,27.48919617,-3.88974673,0.274891962,-0.038897467,2.49175323,-0.000388975,0,2042280830,0.00271833
FLGB,20180930,0.696428252,0.689191817,1.645665769,9/30/2018,20183,UK,13583012.37,11423.10941,140.1578947,0.002416436,-0.00012983,0.0017424,0.00177831,0.09,21.2154061,11/2/2017,2,0.002416436,-0.00012983,9,17.424,17.78309975,9.343393724,24.16435861,-1.298299085,0.241643586,-0.012982991,0.212154061,-0.00012983,0,1963506012,0.006917734
FLGB,20181231,0.571774775,0.574483127,1.807095418,12/31/2018,20184,UK,17500596.32,994505.6809,144.0526316,0.0039793,-0.000568396,0.001802579,0.002397545,0.09,886.3080139,11/2/2017,2,0.0039793,-0.000568396,9,18.02578947,23.97545261,13.81000109,39.79299814,-5.683961482,0.397929981,-0.056839615,8.863080139,-0.000568396,0,1766933485,0.009904502
FLGB,20190331,0.775118943,0.501106404,1.645665769,3/31/2019,20191,UK,25905838.86,502997.8391,139.6190476,0.002554077,-6.51463E-05,,0.001941046,0.09,504.2082467,11/2/2017,2,0.002554077,-6.51463E-05,9,,19.41045957,13.12834115,25.54076681,-0.651462892,0.255407668,-0.006514629,5.042082467,-6.51463E-05,0,2251062138,0.011508274
FLGB,20190630,0.758292944,0.525286629,1.807095418,6/30/2019,20192,UK,28472960.37,140928.9741,137.4736842,0.002595646,-9.27318E-05,0.001897684,0.001816782,0.09,125.0627812,11/2/2017,2,0.002595646,-9.27318E-05,9,18.97684211,18.16781889,11.85601131,25.9564627,-0.927317836,0.259564627,-0.009273178,1.250627812,-9.27318E-05,0,2229817000,0.012769192
FLGB,20190930,0.85284034,0.450326919,1.392202441,9/30/2019,20193,UK,25287477.6,397736.7971,134.95,0.001994351,-8.0078E-05,0.00204195,0.001914769,0.09,381.7184784,11/2/2017,2,0.001994351,-8.0078E-05,9,20.4195,19.14769361,12.89354575,19.94351385,-0.800779707,0.199435138,-0.008007797,3.817184784,-8.0078E-05,0,2093102222,0.012081339
FLGB,20191231,0.840024395,0.518909776,1.807095418,12/31/2019,20194,UK,30518536.7,563654.0018,132.3809524,0.002654493,-0.000140665,0.001633125,0.001631046,0.09,467.5347383,11/2/2017,2,0.002654493,-0.000140665,9,16.33125,16.31046235,13.24219587,26.54493159,-1.406652087,0.265449316,-0.014066521,4.675347383,-0.000140665,0,2531350104,0.012056229
FLGB,20200331,0.733350931,0.42696582,1.758045133,3/31/2020,20201,UK,94235295.44,1316961.434,132.5454545,0.00964608,-0.001564583,0.005391091,0.008900514,0.09,362.0823985,11/2/2017,2,0.00964608,-0.001564583,9,53.91090909,89.00514113,14.0908377,96.46079686,-15.64583272,0.964607969,-0.156458327,3.620823985,-0.001564583,0,1997277474,0.047181875
FLGB,,,,,6/30/2020,20202,UK,80786864.42,293694.0917,134.5909091,0.004280035,-0.000107643,0.003697286,0.002798704,0.09,91.17728037,11/2/2017,2,0.004280035,-0.000107643,9,36.97285714,27.98703878,12.590294,42.8003528,-1.07643027,0.428003528,-0.010764303,0.911772804,-0.000107643,0,2176419088,0.037119167
FLGB,,,,,9/30/2020,20203,UK,79104788.31,132044.3325,131.3809524,0.003344482,-8.21722E-05,0.002545048,0.002776418,0.09,42.11166068,11/2/2017,2,0.003344482,-8.21722E-05,9,25.45047619,27.76417817,11.790893,33.44481558,-0.821722453,0.334448156,-0.008217225,0.421116607,-8.21722E-05,0,2217651910,0.035670516
FLGB,,,,,12/31/2020,20204,UK,115903865.3,1673708.962,123.9090909,0.002730939,-2.63054E-05,0.004991955,0.002213567,0.09,379.3578225,11/2/2017,2,0.002730939,-2.63054E-05,9,49.91954545,22.13567156,14.33055266,27.30939371,-0.263054202,0.273093937,-0.002630542,3.793578225,-2.63054E-05,0,2920719052,0.039683333
FLHK,20171231,0.498904699,0.557742283,0.977648884,12/31/2017,20174,Hong Kong,7748516.842,128915.6492,96.42105263,0.002670535,-0.000269199,,0.002490189,0.09,178.8878662,11/2/2017,2,0.002670535,-0.000269199,9,,24.90189091,11.76691359,26.70534726,-2.691988481,0.267053473,-0.026919885,1.788878662,-0.000269199,0,2027099367,0.003822465
FLHK,20180331,0.665788903,0.674574594,0.95399254,3/31/2018,20181,Hong Kong,8028738.571,10861.63451,95.76190476,0.003338519,0.000163869,0.003976538,0.003425636,0.09,34.32474496,11/2/2017,2,0.003338519,0.000163869,9,39.76538462,34.25636064,9.29299209,33.38518996,1.638694834,0.3338519,0.016386948,0.34324745,0.000163869,0,2498841489,0.003212984
FLHK,,,,,6/30/2018,20182,Hong Kong,7933530,1332.809091,92.71428571,0.00274892,-0.000388975,0.004662333,0.004924876,0.09,4.331068269,11/2/2017,2,0.00274892,-0.000388975,9,46.62333333,49.2487552,7.195044092,27.48919617,-3.88974673,0.274891962,-0.038897467,0.043310683,-0.000388975,0,2846546530,0.002787072
FLHK,20180930,0.188792633,,0,9/30/2018,20183,Hong Kong,11016348.16,981.5067327,91.47368421,0.002416436,-0.00012983,0.0021756,0.002564825,0.09,2.281627972,11/2/2017,2,0.002416436,-0.00012983,9,21.756,25.64824843,6.889088873,24.16435861,-1.298299085,0.241643586,-0.012982991,0.02281628,-0.00012983,0,2600136703,0.004236834
FLHK,20181231,0.398805076,0.297002445,0.420024886,12/31/2018,20184,Hong Kong,17594557.89,7076.679845,91,0.0039793,-0.000568396,0.002671545,0.002621969,0.09,10.16252806,11/2/2017,2,0.0039793,-0.000568396,9,26.71545455,26.21968945,8.864560128,39.79299814,-5.683961482,0.397929981,-0.056839615,0.101625281,-0.000568396,0,2328590242,0.007555884
FLHK,20190331,0.398805076,0.297002445,0.420024886,3/31/2019,20191,Hong Kong,19764025.69,32357.51207,92.47619048,0.002554077,-6.51463E-05,,0.002430362,0.09,41.38056011,11/2/2017,2,0.002554077,-6.51463E-05,9,,24.30362155,10.38460149,25.54076681,-0.651462892,0.255407668,-0.006514629,0.413805601,-6.51463E-05,0,3118021192,0.006338644
FLHK,20190630,0.526382904,0.458698714,0.977648884,6/30/2019,20192,Hong Kong,19392079.12,8834.726403,95.2,0.002595646,-9.27318E-05,0.002760333,0.002708486,0.09,11.47841082,11/2/2017,2,0.002595646,-9.27318E-05,9,27.60333333,27.08486212,9.086445417,25.9564627,-0.927317836,0.259564627,-0.009273178,0.114784108,-9.27318E-05,0,2309603008,0.008396282
FLHK,20190930,0.526382904,0.458698714,0.977648884,9/30/2019,20193,Hong Kong,18168614.94,22229.11298,95.31578947,0.001994351,-8.0078E-05,0.002216053,0.001962226,0.09,30.74212114,11/2/2017,2,0.001994351,-8.0078E-05,9,22.16052632,19.62225591,10.0091581,19.94351385,-0.800779707,0.199435138,-0.008007797,0.307421211,-8.0078E-05,0,1581766884,0.011486278
FLHK,20191231,0.646798442,0.478129014,0.95399254,12/31/2019,20194,Hong Kong,18489836.58,36232.14168,95.04761905,0.002654493,-0.000140665,0.0028275,0.002669014,0.09,49.10468298,11/2/2017,2,0.002654493,-0.000140665,9,28.275,26.69013657,10.4977019,26.54493159,-1.406652087,0.265449316,-0.014066521,0.49104683,-0.000140665,0,1737132219,0.010643886
FLHK,20200331,0.517012879,0.397796895,0.977648884,3/31/2020,20201,Hong Kong,15980686.26,43569.44217,95.45454545,0.00964608,-0.001564583,0.005207273,0.005456129,0.09,68.94205418,11/2/2017,2,0.00964608,-0.001564583,9,52.07272727,54.56129412,10.68211132,96.46079686,-15.64583272,0.964607969,-0.156458327,0.689420542,-0.001564583,0,1549096989,0.01031613
FLHK,,,,,6/30/2020,20202,Hong Kong,16792799.79,20414.97379,95.57142857,0.004280035,-0.000107643,0.00347855,0.002389995,0.09,30.75828357,11/2/2017,2,0.004280035,-0.000107643,9,34.7855,23.89994976,9.92402392,42.8003528,-1.07643027,0.428003528,-0.010764303,0.307582836,-0.000107643,0,1223136038,0.013729299
FLHK,,,,,9/30/2020,20203,Hong Kong,17638415.55,11375.88976,93.85714286,0.003344482,-8.21722E-05,0.002767238,0.002059403,0.09,16.08172198,11/2/2017,2,0.003344482,-8.21722E-05,9,27.67238095,20.59402663,9.339251461,33.44481558,-0.821722453,0.334448156,-0.008217225,0.16081722,-8.21722E-05,0,1202307790,0.014670466
FLHK,,,,,12/31/2020,20204,Hong Kong,15343532.45,27869.51962,93.14285714,0.002730939,-2.63054E-05,0.004130048,0.00234011,0.09,45.59857976,11/2/2017,2,0.002730939,-2.63054E-05,9,41.30047619,23.40109794,10.23528888,27.30939371,-0.263054202,0.273093937,-0.002630542,0.455985798,-2.63054E-05,0,1445580413,0.010614098
FLKR,20171231,0.573958176,0.508085191,0.977648884,12/31/2017,20174,Korea,2567682,78899.28311,130.1,0.002670535,-0.000269199,,0.002459552,0.09,753.9317513,11/2/2017,2,0.002670535,-0.000269199,9,,24.59552275,11.27592742,26.70534726,-2.691988481,0.267053473,-0.026919885,7.539317513,-0.000269199,0,4070940629,0.000630734
FLKR,20180331,0.173701827,0.012113499,0.017131075,3/31/2018,20181,Korea,26018309.52,98344.0314,130.9047619,0.003338519,0.000163869,0.019561667,0.002439376,0.09,95.66816189,11/2/2017,2,0.003338519,0.000163869,9,195.6166667,24.39376234,11.49622713,33.38518996,1.638694834,0.3338519,0.016386948,0.956681619,0.000163869,0,4309934915,0.006036822
FLKR,20180630,0.497764403,0.26101604,0.634278004,6/30/2018,20182,Korea,24693442.86,100121.3971,132.1904762,0.00274892,-0.000388975,0.033980143,0.003731899,0.09,101.9260679,11/2/2017,2,0.00274892,-0.000388975,9,339.8014286,37.31898659,11.5141387,27.48919617,-3.88974673,0.274891962,-0.038897467,1.019260679,-0.000388975,0,4022737917,0.006138467
FLKR,20180930,0.535252394,0.350505241,1.061299652,9/30/2018,20183,Korea,23176984.21,93646.63347,136,0.002416436,-0.00012983,0.0032665,0.004134726,0.09,102.0197881,11/2/2017,2,0.002416436,-0.00012983,9,32.665,41.34726075,11.44728376,24.16435861,-1.298299085,0.241643586,-0.012982991,1.020197881,-0.00012983,0,3870189578,0.005988591
FLKR,20181231,0.947944759,0.787723142,2.274949271,12/31/2018,20184,Korea,18596515.26,179812.512,135.3684211,0.0039793,-0.000568396,0.004722947,0.005887818,0.09,244.2981926,11/2/2017,2,0.0039793,-0.000568396,9,47.22947368,58.87817693,12.09966999,39.79299814,-5.683961482,0.397929981,-0.056839615,2.442981926,-0.000568396,0,4003122432,0.004645502
FLKR,20190331,0.448644895,0.249839581,0.634278004,3/31/2019,20191,Korea,17651737.57,258132.2769,137.047619,0.002554077,-6.51463E-05,,0.00402051,0.09,358.0705798,11/2/2017,2,0.002554077,-6.51463E-05,9,,40.20509792,12.46122743,25.54076681,-0.651462892,0.255407668,-0.006514629,3.580705798,-6.51463E-05,0,4961600244,0.00355767
FLKR,20190630,0.668581387,0.269273263,0.729760581,6/30/2019,20192,Korea,16080582.35,61976.83553,140.45,0.002595646,-9.27318E-05,0.003215684,0.003974181,0.09,98.44094188,11/2/2017,2,0.002595646,-9.27318E-05,9,32.15684211,39.74180691,11.03451597,25.9564627,-0.927317836,0.259564627,-0.009273178,0.984409419,-9.27318E-05,0,4404702950,0.003650776
FLKR,20190930,0.614409445,0.31282289,1.061299652,9/30/2019,20193,Korea,13657205.07,41039.65601,139.7,0.001994351,-8.0078E-05,0.0036711,0.003981359,0.09,75.66496556,11/2/2017,2,0.001994351,-8.0078E-05,9,36.711,39.81359272,10.6222941,19.94351385,-0.800779707,0.199435138,-0.008007797,0.756649656,-8.0078E-05,0,4073255326,0.003352897
FLKR,20191231,0.684795253,0.272495209,0.854911894,12/31/2019,20194,Korea,14491263.22,77886.80982,140.8571429,0.002654493,-0.000140665,0.0028235,0.003588659,0.09,133.7810731,11/2/2017,2,0.002654493,-0.000140665,9,28.235,35.88659289,11.2630119,26.54493159,-1.406652087,0.265449316,-0.014066521,1.337810731,-0.000140665,0,4413698102,0.003283247
FLKR,20200331,0.595252899,0.301833881,1.044168578,3/31/2020,20201,Korea,11699356.88,247510.5449,141.2272727,0.00964608,-0.001564583,0.006348909,0.005940431,0.09,540.737914,11/2/2017,2,0.00964608,-0.001564583,9,63.48909091,59.40431376,12.41920847,96.46079686,-15.64583272,0.964607969,-0.156458327,5.40737914,-0.001564583,0,3781514383,0.003093828
FLKR,,,,,6/30/2020,20202,Korea,16161800.33,120950.6005,138.5909091,0.004280035,-0.000107643,0.005609238,0.004180513,0.09,189.6014946,11/2/2017,2,0.004280035,-0.000107643,9,56.09238095,41.80512736,11.70313748,42.8003528,-1.07643027,0.428003528,-0.010764303,1.896014946,-0.000107643,0,4359597949,0.003707177
FLKR,,,,,9/30/2020,20203,Korea,21223414.97,163441.9321,138.4761905,0.003344482,-8.21722E-05,0.003843714,0.003311317,0.09,194.4838673,11/2/2017,2,0.003344482,-8.21722E-05,9,38.43714286,33.11317302,12.00421305,33.44481558,-0.821722453,0.334448156,-0.008217225,1.944838673,-8.21722E-05,0,4949221599,0.004288233
FLKR,,,,,12/31/2020,20204,Korea,35426765.84,800164.1965,141.4545455,0.002730939,-2.63054E-05,0.006900773,0.002599177,0.09,571.8605676,11/2/2017,2,0.002730939,-2.63054E-05,9,69.00772727,25.99177121,13.59257223,27.30939371,-0.263054202,0.273093937,-0.002630542,5.718605676,-2.63054E-05,0,6914681656,0.005123412
FLMX,20171231,0.563835096,0.362844392,0.977648884,12/31/2017,20174,Mexico,2471751.111,102804.8862,46.05555556,0.006205641,-0.000218385,,0.002267173,0.19,1048.057011,11/3/2017,2,0.002670535,-0.000269199,19,,22.67172603,11.54058816,62.05641002,-2.183845089,0.6205641,-0.021838451,10.48057011,-0.000218385,0,1063135529,0.002324963
FLMX,20180331,0.601305604,0.407653215,0.977648884,3/31/2018,20181,Mexico,2516457.143,1717.819288,45.14285714,0.007772775,0.001007294,0.030787333,0.002166141,0.19,17.37387231,11/3/2017,2,0.003338519,0.000163869,19,307.8733333,21.66141011,7.44881091,77.7277518,10.07293712,0.777277518,0.100729371,0.173738723,0.001007294,0,967155404.5,0.002601916
FLMX,20180630,0.653960731,0.691302155,0.977648884,6/30/2018,20182,Mexico,3388519.286,12624.81538,43.52380952,0.009666149,-0.001067819,0.006293846,0.002085381,0.19,94.00344308,11/3/2017,2,0.00274892,-0.000388975,19,62.93846154,20.85380913,9.443419631,96.66149425,-10.67819285,0.966614943,-0.106781928,0.940034431,-0.001067819,0,970645281.2,0.003490997
FLMX,20180930,0.498726679,0.451406306,0.977648884,9/30/2018,20183,Mexico,3831117.632,181546.2043,43.47368421,0.006811425,-0.00033668,0.001539,0.002130813,0.19,972.2435662,11/3/2017,2,0.002416436,-0.00012983,19,15.39,21.3081341,12.10926547,68.11424911,-3.366796789,0.681142491,-0.033667968,9.722435662,-0.00033668,0,1158875591,0.003305892
FLMX,20181231,0.494061719,0.455497663,0.977648884,12/31/2018,20184,Mexico,3080371.667,107149.8281,42.11111111,0.006308453,-0.001493693,0.003896833,0.003926184,0.19,506.5910311,11/3/2017,2,0.0039793,-0.000568396,19,38.96833333,39.26183657,11.5819834,63.08453339,-14.93692602,0.630845334,-0.14936926,5.065910311,-0.001493693,0,1049684594,0.002934569
FLMX,20190331,0.883835892,0.630457852,1.178449924,3/31/2019,20191,Mexico,4370531.382,20524.74841,41.52380952,0.005417092,-0.000304712,,0.002303827,0.19,118.0422784,11/3/2017,2,0.002554077,-6.51463E-05,19,,23.03826688,9.929386677,54.17092214,-3.047121512,0.541709221,-0.030471215,1.180422784,-0.000304712,0,1013508864,0.004312277
FLMX,20190630,1.174161063,1.137716952,2.543252678,6/30/2019,20192,Mexico,4460526.706,17743.20847,41.3,0.00537971,-0.000493048,0.001837278,0.002627257,0.19,99.94203588,11/3/2017,2,0.002595646,-9.27318E-05,19,18.37277778,26.27256788,9.7837581,53.79709987,-4.930475548,0.537970999,-0.049304755,0.999420359,-0.000493048,0,824622847.1,0.005409172
FLMX,20190930,0.796027824,0.593628137,1.178449924,9/30/2019,20193,Mexico,4365170.966,37860.80886,41,0.003989987,-0.000588495,0.0023375,0.00426179,0.19,220.2485882,11/3/2017,2,0.001994351,-8.0078E-05,19,23.375,42.6179015,10.54167179,39.89987122,-5.884953726,0.398998712,-0.058849537,2.202485882,-0.000588495,0,714671495.6,0.00610794
FLMX,20191231,0.692967991,0.444796098,1.178449924,12/31/2019,20194,Mexico,4501402.914,18488.13725,41.05,0.004579915,-0.0008857,0.002196429,0.002320302,0.19,102.0458332,11/3/2017,2,0.002654493,-0.000140665,19,21.96428571,23.20301577,9.824884575,45.79914822,-8.856997787,0.457991482,-0.088569978,1.020458332,-0.0008857,0,925061886.1,0.004866056
FLMX,20200331,0.646369746,0.49931498,1.178449924,3/31/2020,20201,Mexico,3327529.109,52199.98051,40.36363636,0.030040581,-0.006260408,0.005856727,0.011060759,0.19,410.1263812,11/3/2017,2,0.00964608,-0.001564583,19,58.56727273,110.6075852,10.8628374,300.4058088,-62.60408212,3.004058088,-0.626040821,4.101263812,-0.006260408,0,580446087.2,0.00573271
FLMX,,,,,6/30/2020,20202,Mexico,3920326.959,37629.21161,39.04545455,0.013477039,0.000111,0.00405881,0.006019094,0.19,248.1440228,11/3/2017,2,0.004280035,-0.000107643,19,40.58809524,60.19093603,10.53553593,134.7703877,1.110002861,1.347703877,0.011100029,2.481440228,0.000111,0,748564004.4,0.00523713
FLMX,,,,,9/30/2020,20203,Mexico,4107578.565,18071.90473,38.23809524,0.011079967,-0.000157213,0.003021857,0.005277217,0.19,110.3224443,11/3/2017,2,0.003344482,-8.21722E-05,19,30.21857143,52.77216598,9.802113787,110.7996716,-1.572128354,1.107996716,-0.015721284,1.103224443,-0.000157213,0,739852165.7,0.005551891
FLMX,,,,,12/31/2020,20204,Mexico,5312565.81,22073.96921,37.66666667,0.005755676,-0.000194913,0.013577476,0.003246046,0.19,104.8585968,11/3/2017,2,0.002730939,-2.63054E-05,19,135.7747619,32.46045623,10.00215433,57.55675951,-1.949133595,0.575567595,-0.019491336,1.048585968,-0.000194913,0,1242805509,0.004274656
FLSW,20180331,0.577595166,0.50640343,0.977648884,3/31/2018,20181,Switzerland,2333360.476,18790.59573,49.85714286,0.003338519,0.000163869,0.045185857,0.001670994,0.09,203.7085133,2/6/2018,2,0.003338519,0.000163869,9,451.8585714,16.70993883,9.841111797,33.38518996,1.638694834,0.3338519,0.016386948,2.037085133,0.000163869,0,1174211218,0.001987173
FLSW,20180630,0.532245736,0.405646073,1.061299652,6/30/2018,20182,Switzerland,2228189.5,9417.352551,51.5,0.00274892,-0.000388975,0.0029264,0.001656321,0.09,106.3088236,2/6/2018,2,0.00274892,-0.000388975,9,29.264,16.5632104,9.150309283,27.48919617,-3.88974673,0.274891962,-0.038897467,1.063088236,-0.000388975,0,934023963.3,0.002385581
FLSW,20180930,0.532245736,0.405646073,1.061299652,9/30/2018,20183,Switzerland,2824328.421,15659.20948,51.89473684,0.002416436,-0.00012983,0.00144325,0.001578053,0.09,169.6680668,2/6/2018,2,0.002416436,-0.00012983,9,14.4325,15.78053311,9.658814488,24.16435861,-1.298299085,0.241643586,-0.012982991,1.696680668,-0.00012983,0,1026840513,0.002750503
FLSW,20181231,0.543477238,0.4727177,1.139078533,12/31/2018,20184,Switzerland,2147515.263,144540.7934,51,0.0039793,-0.000568396,0.001936438,0.002574114,0.09,1707.774077,2/6/2018,2,0.0039793,-0.000568396,9,19.364375,25.74114357,11.88131705,39.79299814,-5.683961482,0.397929981,-0.056839615,17.07774077,-0.000568396,0,866973140.3,0.002477026
FLSW,20190331,0.575507027,0.507360115,0.977648884,3/31/2019,20191,Switzerland,2354603.156,4395.105921,50.52380952,0.002554077,-6.51463E-05,,0.001454347,0.09,47.02585202,2/6/2018,2,0.002554077,-6.51463E-05,9,,14.54346823,8.38824691,25.54076681,-0.651462892,0.255407668,-0.006514629,0.47025852,-6.51463E-05,0,946642657.1,0.00248732
FLSW,20190630,0.575507027,0.507360115,0.977648884,6/30/2019,20192,Switzerland,5035857.44,80478.02815,51.05,0.002595646,-9.27318E-05,0.0016564,0.001406504,0.09,403.4366376,2/6/2018,2,0.002595646,-9.27318E-05,9,16.564,14.06504011,11.29573948,25.9564627,-0.927317836,0.259564627,-0.009273178,4.034366376,-9.27318E-05,0,1067619743,0.004716902
FLSW,20190930,0.575507027,0.507360115,0.977648884,9/30/2019,20193,Switzerland,7691954.917,11030.9643,51,0.001994351,-8.0078E-05,0.00140645,0.001285164,0.09,36.11578833,2/6/2018,2,0.001994351,-8.0078E-05,9,14.0645,12.85163766,9.308461534,19.94351385,-0.800779707,0.199435138,-0.008007797,0.361157883,-8.0078E-05,0,1045826940,0.007354902
FLSW,20191231,0.447790221,0.503696021,1.139078533,12/31/2019,20194,Switzerland,8109822.66,52853.15096,51,0.002654493,-0.000140665,0.0012315,0.001802444,0.09,165.6966325,2/6/2018,2,0.002654493,-0.000140665,9,12.315,18.02443708,10.87527261,26.54493159,-1.406652087,0.265449316,-0.014066521,1.656966325,-0.000140665,0,1208650470,0.006709816
FLSW,20200331,0.661138349,0.274228961,0.977648884,3/31/2020,20201,Switzerland,35246521.68,346960.016,51.18181818,0.00964608,-0.001564583,0.003618136,0.013443295,0.09,256.1426663,2/6/2018,2,0.00964608,-0.001564583,9,36.18136364,134.4329489,12.75696482,96.46079686,-15.64583272,0.964607969,-0.156458327,2.561426663,-0.001564583,0,1000170795,0.035240503
FLSW,,,,,6/30/2020,20202,Switzerland,37680647.66,211584.6621,51.72727273,0.004280035,-0.000107643,0.003314238,0.002311613,0.09,141.9348975,2/6/2018,2,0.004280035,-0.000107643,9,33.14238095,23.11613028,12.26238049,42.8003528,-1.07643027,0.428003528,-0.010764303,1.419348975,-0.000107643,0,1551352797,0.024288897
FLSW,,,,,9/30/2020,20203,Switzerland,18282472.63,1169605.665,51.38095238,0.003344482,-8.21722E-05,0.002202048,0.001800356,0.09,563.9501257,2/6/2018,2,0.003344482,-8.21722E-05,9,22.02047619,18.00355997,13.97217721,33.44481558,-0.821722453,0.334448156,-0.008217225,5.639501257,-8.21722E-05,0,1735457717,0.010534669
FLSW,,,,,12/31/2020,20204,Switzerland,24371090.84,206193.8184,51.27272727,0.002730939,-2.63054E-05,0.007585545,0.001620624,0.09,215.4217044,2/6/2018,2,0.002730939,-2.63054E-05,9,75.85545455,16.20624221,12.23657187,27.30939371,-0.263054202,0.273093937,-0.002630542,2.154217044,-2.63054E-05,0,1745052360,0.013965822
FLTW,20171231,0.573958176,0.508085191,0.977648884,12/31/2017,20174,Taiwan,4954887.368,32160.46612,92,0.002670535,-0.000269199,,0.00177985,0.19,164.2415393,11/2/2017,2,0.002670535,-0.000269199,19,,17.79850205,10.37849322,26.70534726,-2.691988481,0.267053473,-0.026919885,1.642415393,-0.000269199,0,3703900287,0.001337749
FLTW,20180331,0.653960731,0.691302155,0.977648884,3/31/2018,20181,Taiwan,5275393.333,9277.375758,91.19047619,0.003338519,0.000163869,0.034629636,0.001678506,0.19,44.63727134,11/2/2017,2,0.003338519,0.000163869,19,346.2963636,16.78505804,9.135334001,33.38518996,1.638694834,0.3338519,0.016386948,0.446372713,0.000163869,0,4036006536,0.001307082
FLTW,20180630,0.165136289,,0,6/30/2018,20182,Taiwan,5100835.238,27737.97957,89.14285714,0.00274892,-0.000388975,0.1613865,0.001361448,0.19,136.3722237,11/2/2017,2,0.00274892,-0.000388975,19,1613.865,13.61447513,10.23055786,27.48919617,-3.88974673,0.274891962,-0.038897467,1.363722237,-0.000388975,0,3914227407,0.001303153
