ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byAUM_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_UIT,mkt_share,marketing_fee_bps,aum,cum_mktg_expense
MDYG,20193,-0.00719581,0.035618545,20199,8/11/2005,0.708089671,S&P Midcap 400 Growth Index,15,4.814517306,16.02283374,8.977158244,-0.616368018,1.370092703,0,0.171695413,25,1682470493,17.88405194
MDYG,20194,0.064465101,-0.00719581,201912,8/11/2005,0.708089671,S&P Midcap 400 Growth Index,15,6.255637641,15.35676317,9.711925022,-1.459789756,0.691675057,0,0.171538212,25,1715274542,17.92133108
MDYG,20201,-0.284540323,0.064465101,20203,8/11/2005,0.708089671,S&P Midcap 400 Growth Index,15,12.80731309,16.78804146,20.24834725,-1.783215535,3.93794783,0,0.173121886,25,1305267628,17.66562786
MDYG,20202,0.230416232,-0.284540323,20206,8/11/2005,0.708089671,S&P Midcap 400 Growth Index,15,8.613821286,17.07247527,10.32736589,0.016014535,3.315520102,0,0.217877043,25,1926868041,18.0722778
MDYG,20203,0.065891594,0.230416232,20209,8/11/2005,0.708089671,S&P Midcap 400 Growth Index,15,8.593789914,17.04772144,8.244739192,-0.612326896,3.302454297,0,0.165642464,25,1467606191,17.81707093
MDYG,20204,0.19181892,0.065891594,202012,8/11/2005,0.708089671,S&P Midcap 400 Growth Index,15,8.480290439,15.75760606,9.947406147,-0.490796201,0.866310957,0,0.190903447,25,2022829019,18.15470568
MDYV,20181,-0.028651664,0.047722875,20183,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,5.592266135,14.84716882,14.37776056,-0.329757718,1.028184596,0,0.097824529,25,690503457.1,16.87916351
MDYV,20182,0.049746498,-0.03768434,20186,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,5.315013682,14.67328632,10.34205789,-1.796502896,0.767158877,0,0.103686918,25,773590201.5,17.0126914
MDYV,20183,0.036452142,0.049746498,20189,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,5.448091334,15.00958017,12.986377,-1.443463773,0.87651558,0,0.119506502,25,948324587.1,17.23607638
MDYV,20184,-0.184649414,0.036452142,201812,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,7.590601114,16.55770033,23.43810602,-1.887958339,4.154032337,0,0.132705365,25,959816358.4,17.26747017
MDYV,20191,0.130728474,-0.184649414,20193,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,4.350131525,16.52165057,9.321113939,-1.099138493,2.502004339,0,0.18199737,25,1578545267,17.78355972
MDYV,20192,0.024707206,0.130728474,20196,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,7.790799773,14.99230177,13.01055639,-1.488146261,0.56409006,0,0.172338018,25,1448801767,17.7162275
MDYV,20193,0.003880789,0.024707206,20199,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,6.265207686,15.42351867,11.5707063,-1.282042402,0.915162012,0,0.163537629,25,1370591341,17.67903098
MDYV,20194,0.07094152,0.003880789,201912,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,7.375997688,15.54543744,12.63788429,-1.80010481,0.946078326,0,0.170119262,25,1528862721,17.80628207
MDYV,20201,-0.430773548,0.07094152,20203,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,18.82479448,16.85703429,41.08999527,-5.662121837,5.178622609,0,0.179858403,25,1067463011,17.46450458
MDYV,20202,0.195641547,-0.430773548,20206,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,9.144098623,18.14428187,14.07650312,-1.69525186,9.46769864,0,0.192015338,25,1178142344,17.58032081
MDYV,20203,0.021235915,0.195641547,20209,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,8.987680386,15.04869212,11.05097367,0.117648999,0.92498992,0,0.159673059,25,931047483.9,17.36199331
MDYV,20204,0.250586036,0.021235915,202012,8/11/2005,0.70218641,S&P Midcap 400 Value Index,15,9.213471154,15.57982594,11.52774792,-1.161729516,0.957477883,0,0.206442227,25,1550123644,17.88854334
NOBL,20161,0.062815659,0.064998906,20163,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.833967341,16.87677716,12.21429546,-0.813802289,3.944189053,0,1,25,1352336818,15.94056749
NOBL,20162,0.043763704,0.062815659,20166,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.381028625,16.96157828,11.34361409,-0.990767428,3.000091391,0,1,25,1911512463,16.38254154
NOBL,20163,0.00356888,0.043763704,20169,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.299781491,16.76519888,11.84644338,-1.861803247,2.015823304,0,1,25,2388584429,16.69378178
NOBL,20164,5.28E-06,0.00356888,201612,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.804955847,16.7760363,19.91969488,-1.891169951,1.875864022,0,1,25,2589416602,16.85575848
NOBL,20171,0.045219862,5.28E-06,20173,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.850432005,16.58416043,8.938093896,-0.392165049,1.385444857,0,1,25,2900498469,17.04277105
NOBL,20172,0.031083308,0.045219862,20176,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.766712373,16.06040218,9.138714823,-1.197809962,0.780373195,0,1,25,3050092714,17.16231594
NOBL,20173,0.034285519,0.031083308,20179,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.389993495,16.01937756,14.31743857,-2.139956601,0.737211834,0,1,25,3097960975,17.24334531
NOBL,20174,0.080171961,0.034285519,201712,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.645102478,16.6404336,14.76906006,-1.914995039,1.215834538,0,1,25,3484599289,17.42238875
NOBL,20181,-0.024530504,0.080171961,20183,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.726221398,17.01437996,9.220168166,-0.727291257,1.768092013,0,0.998858155,25,3491876143,17.48112941
NOBL,20182,0.008218272,-0.024530504,20186,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.644570207,16.55886813,14.80826702,-2.026335893,1.115563226,0,0.998054578,25,3517989738,17.54277602
NOBL,20183,0.074430666,0.008218272,20189,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.129778838,16.84296798,11.27507528,-1.769951858,1.353460814,0,0.996568597,25,3836900289,17.68151085
NOBL,20184,-0.091497411,0.074430666,201812,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.669420121,18.33910511,20.24796545,-2.363931284,5.851147418,0,0.994022747,25,3607862789,17.66935435
NOBL,20191,0.116570202,-0.091497411,20193,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.718337279,17.64261382,8.474326596,-0.500071024,2.655357972,0,0.993561177,25,4366059138,17.90616709
NOBL,20192,0.028767368,0.116570202,20196,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.545260511,17.07199675,12.89153997,-1.919472995,1.372553462,0,0.993121095,25,4787346019,18.04279949
NOBL,20193,0.036458186,0.028767368,20199,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.082733486,17.07798974,13.87059824,-1.357061043,1.20956228,0,0.993349555,25,5438354046,18.21337757
NOBL,20194,0.06032525,0.036458186,201912,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,2.602348451,17.46883101,13.07893478,-2.327401551,1.531622478,0,0.99227921,25,6357790977,18.41088061
NOBL,20201,-0.26436963,0.06032525,20203,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,8.396040504,19.01127563,31.20178517,-6.622712709,7.152769072,0,0.991567145,25,5355203431,18.27850594
NOBL,20202,0.161426403,-0.26436963,20206,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,6.600613452,17.52439047,15.22601917,-1.44599785,1.764593138,0,0.990776138,25,5884974313,18.41059561
NOBL,20203,0.074743924,0.161426403,20209,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.990920378,17.38337664,11.7933447,-1.739508967,1.438467824,0,0.989770461,25,6207849636,18.50078252
NOBL,20204,0.108545119,0.074743924,202012,9/10/2013,0.040789067,S&P 500 Dividend Aristocrats Index,35,3.024182811,17.46416853,15.55076565,-2.313422025,1.393783243,0,0.987949722,25,6957119386,18.65020365
NORW,20161,-0.015336837,0.018970633,20163,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,25.71339413,14.96347262,31.96830201,3.782173138,6.330332765,0,1,0,67895018.18,0
NORW,20162,-0.027376199,-0.015336837,20166,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,21.58402632,13.2977717,38.95584997,0.093222354,1.349363334,0,0.816400663,0,112903703.8,0
NORW,20163,0.003787248,-0.027376199,20169,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,17.89381158,13.2713828,33.5341344,0.528555059,1.293862416,0,0.811227774,0,114686642.9,0
NORW,20164,-0.045258415,0.003787248,201612,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,15.79168189,13.73837947,30.18298425,-4.167746532,1.998068557,0,0.790768768,0,115504925.4,0
NORW,20171,0.071204446,-0.045258415,20173,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,14.17973408,13.71457653,24.4199177,0.882970666,1.865792085,0,0.833728743,0,122019801.2,0
NORW,20172,0.109182364,0.071204446,20176,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,15.43659806,13.07875849,26.83950037,-0.842907562,1.0789524,0,0.795528459,0,112259047.6,0
NORW,20173,0.062693731,0.109182364,20179,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,11.63149767,13.86002159,20.3351701,-2.045737667,1.915788079,0,0.80532487,0,137991450,0
NORW,20174,-0.027747526,0.062693731,201712,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,13.41170695,14.01590742,26.70534726,-2.691988481,2.105157477,0,0.801107808,0,146014175,0
NORW,20181,-0.005300366,-0.027747526,20183,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,18.90208683,13.49785203,33.38518996,1.638694834,1.206073478,0,0.800941024,0,153264350,0
NORW,20182,-0.039752298,-0.005300366,20186,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,17.72644257,14.0483326,27.48919617,-3.88974673,1.80213549,0,0.80754873,0,177039571.4,0
NORW,20183,0.052076398,-0.039752298,20189,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,22.5824029,13.89103988,24.16435861,-1.298299085,1.558074257,0,0.84517461,0,173429763.2,0
NORW,20184,-0.116904748,0.052076398,201812,9/11/2010,17.76969559,MSCI Norway IMI 25/50 Index,50,29.20161348,13.44264792,39.79299814,-5.683961482,1.763385919,0,0.746260564,0,98691447.37,0
PFF,20161,0.014291974,0.004583065,20163,26/03/2007,1.358153359,Preferred Shares,47,2.593737418,18.28868994,31.96830201,3.782173138,1.560762045,0,0.790898256,0,14172528571,0
PFF,20162,0.035876666,0.014291974,20166,26/03/2007,1.358153359,Preferred Shares,47,2.528563031,18.52836176,38.95584997,0.093222354,1.787552843,0,0.794587637,0,15695510262,0
PFF,20163,0.003299094,0.035876666,20169,26/03/2007,1.358153359,Preferred Shares,47,2.521670908,18.63286987,33.5341344,0.528555059,1.782507007,0,0.78954942,0,17475691350,0
PFF,20164,-0.027641602,-0.020318099,201612,26/03/2007,1.358153359,Preferred Shares,47,2.691468211,18.90876459,30.18298425,-4.167746532,2.440666218,0,0.79209944,0,16827513571,0
PFF,20171,0.049262911,-0.027641602,20173,26/03/2007,1.358153359,Preferred Shares,47,2.608326666,18.35508332,24.4199177,0.882970666,1.387038732,0,0.792038561,0,17040269976,0
PFF,20172,0.02638083,0.049262911,20176,26/03/2007,1.358153359,Preferred Shares,47,2.680972984,18.25578957,26.83950037,-0.842907562,1.180329027,0,0.78147417,0,18102605114,0
PFF,20173,0.004391482,0.02638083,20179,26/03/2007,1.358153359,Preferred Shares,47,2.573673601,18.06942633,20.3351701,-2.045737667,0.957709554,0,0.777222353,0,18520148895,0
PFF,20174,-0.003616332,-0.005963947,201712,26/03/2007,1.358153359,Preferred Shares,47,2.611768722,18.43688474,26.70534726,-2.691988481,1.425799545,0,0.766198454,0,17954657556,0
PFF,20181,-0.003806747,-0.003616332,20183,26/03/2007,1.358153359,Preferred Shares,47,2.665174789,18.11573288,33.38518996,1.638694834,1.120362308,0,0.76362821,0,16583112675,0
PFF,20182,0.018493542,-0.003806747,20186,26/03/2007,1.358153359,Preferred Shares,47,2.666519017,18.02824721,27.48919617,-3.88974673,1.043368592,0,0.757258158,0,16319502286,0
PFF,20183,-0.001399489,0.018493542,20189,26/03/2007,1.358153359,Preferred Shares,47,2.687606004,18.54372152,24.16435861,-1.298299085,1.702624682,0,0.759234826,0,16711056579,0
PFF,20184,-0.053350635,-0.026023741,201812,26/03/2007,1.358153359,Preferred Shares,47,2.919372671,19.11898474,39.79299814,-5.683961482,3.675327846,0,0.756465801,0,13861926472,0
PFF,20191,0.075191204,-0.053350635,20193,26/03/2007,1.358153359,Preferred Shares,47,3.019567088,18.50122069,25.54076681,-0.651462892,1.9195642,0,0.751235259,0,14227950739,0
PFF,20192,0.022374665,0.075191204,20196,26/03/2007,1.358153359,Preferred Shares,47,2.71826019,18.65942849,25.9564627,-0.927317836,2.093102557,0,0.749720288,0,15295825644,0
PFF,20193,0.031370642,0.022374665,20199,26/03/2007,1.358153359,Preferred Shares,47,2.814785856,18.69765807,19.94351385,-0.800779707,2.01711069,0,0.753357595,0,16498639206,0
PFF,20194,0.033632107,0.017788447,201912,26/03/2007,1.358153359,Preferred Shares,47,2.8189254,18.81983325,26.54493159,-1.406652087,2.245801832,0,0.746014801,0,16734902657,0
PFF,20201,-0.157353821,0.033632107,20203,26/03/2007,1.358153359,Preferred Shares,47,7.947406339,19.785052,96.46079686,-15.64583272,6.22800958,0,0.733974264,0,14475875883,0
PFF,20202,0.099829268,-0.157353821,20206,26/03/2007,1.358153359,Preferred Shares,47,5.588746766,18.75745993,42.8003528,-1.07643027,2.293217536,0,0.732691448,0,15416795117,0
PFF,20203,0.064674536,0.099829268,20209,26/03/2007,1.358153359,Preferred Shares,47,5.789544297,18.99507617,33.44481558,-0.821722453,2.667638132,0,0.728349108,0,16808992887,0
PFF,20204,0.096996845,0.014311593,202012,26/03/2007,1.358153359,Preferred Shares,47,3.106943466,18.85717881,27.30939371,-0.263054202,2.042869471,0,0.734626386,0,19084598606,0
PGX,20161,0.012830615,0.039635735,20163,31/01/2008,4.741496446,Preferred Shares,50,6.767848189,17.21148873,16.30690765,0.093095371,2.009147659,0,0.209101744,0,3747005909,0
PGX,20162,0.035819138,0.012830615,20166,31/01/2008,4.741496446,Preferred Shares,50,6.610517367,17.42140034,19.08687088,0.875271367,2.287114746,0,0.205412363,0,4057515750,0
PGX,20163,0.006550637,0.035819138,20169,31/01/2008,4.741496446,Preferred Shares,50,6.570878393,17.45505883,15.16299669,-0.604743394,2.059277176,0,0.21045058,0,4658061026,0
PGX,20164,-0.046719794,0.006550637,201612,31/01/2008,4.741496446,Preferred Shares,50,7.447789701,17.69775071,13.5350137,1.75484223,2.770640171,0,0.20790056,0,4416679667,0
PGX,20171,0.05488448,-0.046719794,20173,31/01/2008,4.741496446,Preferred Shares,50,6.806135799,17.02384866,10.48796407,0.467134498,1.39399062,0,0.207961439,0,4474174909,0
PGX,20172,0.033481866,0.05488448,20176,31/01/2008,4.741496446,Preferred Shares,51,6.630890954,16.94599108,14.93045147,-1.030456847,1.139627612,0,0.21852583,0,5062082626,0
PGX,20173,0.008714515,0.033481866,20179,31/01/2008,4.741496446,Preferred Shares,51,6.636780472,16.8863233,17.91089948,-0.057540968,1.023690527,0,0.222777647,0,5308487563,0
PGX,20174,0.002472611,0.008714515,201712,31/01/2008,4.741496446,Preferred Shares,51,6.679866251,17.10066959,27.083863,-2.185079536,1.228959288,0,0.233801546,0,5478772091,0
PGX,20181,-0.003451704,0.002472611,20183,31/01/2008,4.741496446,Preferred Shares,51,7.530667244,16.91256453,19.94096462,0.552167367,1.087136504,0,0.23637179,0,5133100086,0
PGX,20182,0.011301251,-0.003451704,20186,31/01/2008,4.741496446,Preferred Shares,51,6.870546372,16.78785932,16.75749614,-1.126864293,0.941303964,0,0.242741842,0,5231275501,0
PGX,20183,-0.002624822,0.011301251,20189,31/01/2008,4.741496446,Preferred Shares,51,6.930668784,16.97148491,18.02081644,-1.14217244,1.118016243,0,0.240765174,0,5299335989,0
PGX,20184,-0.046063108,-0.002624822,201812,31/01/2008,4.741496446,Preferred Shares,51,7.438476267,17.7852292,19.40234042,1.185366565,3.000188592,0,0.243534199,0,4462664604,0
PGX,20191,0.087945986,-0.046063108,20193,31/01/2008,4.741496446,Preferred Shares,51,6.918075386,17.14185834,23.10724583,3.608480985,1.488697872,0,0.248764741,0,4711456808,0
PGX,20192,0.022514864,0.087945986,20196,31/01/2008,4.741496446,Preferred Shares,51,6.819231117,17.19470702,14.31288156,-1.478506152,1.448801641,0,0.250279712,0,5106217489,0
PGX,20193,0.03985478,0.022514864,20199,31/01/2008,4.741496446,Preferred Shares,51,6.687784509,17.21380761,22.06731895,-0.898665171,1.396827813,0,0.246642405,0,5401503982,0
PGX,20194,0.012205763,0.03985478,201912,31/01/2008,4.741496446,Preferred Shares,51,7.439009806,17.30700566,18.36483868,-0.570750155,1.495858759,0,0.253985199,0,5697497649,0
PGX,20201,-0.117676935,0.012205763,20203,31/01/2008,4.741496446,Preferred Shares,51,11.83572824,18.40124949,108.439595,-15.40435176,4.498233245,0,0.266025736,0,5246717400,0
PGX,20202,0.083743081,-0.117676935,20206,31/01/2008,4.741496446,Preferred Shares,51,7.349929918,17.3612876,26.91940354,-0.923746886,1.55452677,0,0.267308552,0,5624524738,0
PGX,20203,0.055117287,0.083743081,20209,31/01/2008,4.741496446,Preferred Shares,51,8.893672402,17.49799288,18.81696757,-0.094734242,1.597580756,0,0.271650892,0,6269216029,0
PGX,20204,0.047612522,0.055117287,202012,31/01/2008,4.741496446,Preferred Shares,51,7.256349148,17.8075555,15.07902083,-0.472982064,1.984851268,0,0.265373614,0,6894047097,0
PNQI,20161,-0.057591087,0.149633704,20163,12/06/2008,0.906222824,US Internet Sector,60,14.09542189,14.61127294,24.22914618,-3.187704801,2.085944359,0,0.082744266,0,267879272.7,0
PNQI,20162,0.0106377,-0.057591087,20166,12/06/2008,0.906222824,US Internet Sector,60,14.31783197,14.30519788,10.19782149,-1.407432951,1.510740814,0,0.079995431,0,273593147.5,0
PNQI,20163,0.135749701,0.0106377,20169,12/06/2008,0.906222824,US Internet Sector,60,11.42760563,14.3793001,16.17969608,-0.195179459,1.545695391,0,0.073039609,0,286206684.3,0
PNQI,20164,-0.059199998,0.135749701,201612,12/06/2008,0.906222824,US Internet Sector,60,14.06737576,14.30678207,10.96690384,-0.899554227,1.464865464,0,0.071590018,0,279782700.5,0
PNQI,20171,0.133047248,-0.059199998,20173,12/06/2008,0.906222824,US Internet Sector,60,16.49754618,14.31632519,10.6958343,0.569995779,1.333023138,0,0.073920536,0,311870247,0
PNQI,20172,0.088546215,0.133047248,20176,12/06/2008,0.906222824,US Internet Sector,60,11.78114413,15.18895779,9.438255288,0.958695878,2.486823516,0,0.080521571,0,393486000.5,0
PNQI,20173,0.065210924,0.088546215,20179,12/06/2008,0.906222824,US Internet Sector,60,6.526544792,14.65677923,5.429020546,-0.673538132,1.250998841,0,0.091238748,0,468457036.3,0
PNQI,20174,0.05001732,0.065210924,201712,12/06/2008,0.906222824,US Internet Sector,60,4.790663889,14.84886146,4.736305463,-0.175903916,1.532232717,0,0.078274208,0,464985461.3,0
PNQI,20181,0.099535963,0.05001732,20183,12/06/2008,0.906222824,US Internet Sector,60,5.482258997,15.98412969,14.44051462,-2.28510918,3.61962625,0,0.08028402,0,611483326.7,0
PNQI,20182,0.085576039,0.099535963,20186,12/06/2008,0.906222824,US Internet Sector,60,4.51760732,15.6964594,6.573659799,-0.002428473,2.431586021,0,0.07075365,0,680924040.5,0
PNQI,20183,-0.033371721,0.085576039,20189,12/06/2008,0.906222824,US Internet Sector,60,4.603874717,15.13755322,8.660415584,-0.356871715,1.453861619,0,0.063352168,0,648103020.5,0
PNQI,20184,-0.203893626,-0.033371721,201812,12/06/2008,0.906222824,US Internet Sector,60,7.690264502,15.37556502,16.05646964,-0.358110152,2.474618285,0,0.063661143,0,491953657.1,0
PNQI,20191,0.20441328,-0.203893626,20193,12/06/2008,0.906222824,US Internet Sector,60,4.21987946,14.94171696,4.089358024,-0.153332494,1.358653505,0,0.064567679,0,570993678.6,0
PNQI,20192,0.01561151,0.20441328,20196,12/06/2008,0.906222824,US Internet Sector,60,5.607420658,14.60173422,7.392571412,-0.818193106,1.010857414,0,0.058865328,0,548811660.5,0
PNQI,20193,-0.050962623,0.01561151,20199,12/06/2008,0.906222824,US Internet Sector,60,7.077181495,14.28094358,5.951522675,0.067075872,0.745692299,0,0.061539803,0,537588588.8,0
PNQI,20194,0.083738304,-0.050962623,201912,12/06/2008,0.906222824,US Internet Sector,60,6.59271515,15.25139287,6.137237223,-0.508125256,2.011822159,0,0.064711675,0,537595813.8,0
PNQI,20201,-0.117438377,0.083738304,20203,12/06/2008,0.906222824,US Internet Sector,60,31.33659605,15.5690713,31.86644467,-4.90153829,3.285963017,0,0.062733532,0,452806542.5,0
PNQI,20202,0.343942137,-0.117438377,20206,12/06/2008,0.906222824,US Internet Sector,60,8.827056771,15.37526379,6.341355642,0.110708723,1.797726342,0,0.06968042,0,666790001.4,0
PNQI,20203,0.151141946,0.343942137,20209,12/06/2008,0.906222824,US Internet Sector,60,13.86337707,15.67407438,6.93820926,-0.803759484,1.868876731,0,0.078815207,0,858263499.7,0
PNQI,20204,0.100842545,0.151141946,202012,12/06/2008,0.906222824,US Internet Sector,60,7.895420588,15.37326794,7.659465006,-0.431248296,1.182245931,0,0.083609987,0,1014767223,0
PPA,20161,-0.007362705,0.08910515,20163,26/10/2005,0.09466467,US Defense Sector,66,7.076258462,13.97573165,10.95237531,-1.169007694,1.031505804,0,0.311926046,0,286404681.8,0
PPA,20162,0.061949788,-0.007362705,20166,26/10/2005,0.09466467,US Defense Sector,66,6.240074195,14.36855525,14.62870839,-2.333794047,1.430338621,0,0.288793334,0,306507887.5,0
PPA,20163,0.041640786,0.061949788,20169,26/10/2005,0.09466467,US Defense Sector,64.66666667,6.280090286,14.96439832,14.89191136,-2.581128929,2.01523169,0,0.282063751,0,335619038.6,0
PPA,20164,0.079970323,0.041640786,201612,26/10/2005,0.09466467,US Defense Sector,64,4.602757501,15.71929983,13.39507738,-3.449085081,4.308811419,0,0.207134559,0,401464380.5,0
PPA,20171,0.042449802,0.079970323,20173,26/10/2005,0.09466467,US Defense Sector,64,5.829319814,15.44356154,6.126837689,0.021775559,2.575042968,0,0.173122462,0,499187885.2,0
PPA,20172,0.055225088,0.042449802,20176,26/10/2005,0.09466467,US Defense Sector,61,5.472211443,15.03728034,7.97997307,-0.872917621,1.36060913,0,0.168633571,0,628275020,0
PPA,20173,0.115789479,0.055225088,20179,26/10/2005,0.09466467,US Defense Sector,61,4.304262238,15.33677485,11.94113546,-3.114647426,1.543299903,0,0.149462997,0,745650279.3,0
PPA,20174,0.049634677,0.115789479,201712,26/10/2005,0.09466467,US Defense Sector,61,5.318631871,15.25521925,4.37505383,-0.122533179,1.246905905,0,0.149343226,0,853412774.8,0
PPA,20181,0.052662496,0.049634677,20183,26/10/2005,0.09466467,US Defense Sector,61,6.395966108,15.67600238,6.047646119,-0.38398803,1.608036935,0,0.148639152,0,1009456262,0
PPA,20182,-0.03065718,0.052662496,20186,26/10/2005,0.09466467,US Defense Sector,61,4.052757795,15.30533109,8.366375479,-1.48379378,1.101245709,0,0.150494082,0,1013700135,0
PPA,20183,0.115559564,-0.03065718,20189,26/10/2005,0.09466467,US Defense Sector,61,4.355679488,14.89953274,6.533409773,-0.985590612,0.718396232,0,0.148052761,0,1034456057,0
PPA,20184,-0.215540606,0.115559564,201812,26/10/2005,0.09466467,US Defense Sector,61,4.544644354,15.67795053,10.75238136,-1.603359379,2.001629965,0,0.148272647,0,824461886.6,0
PPA,20191,0.16023764,-0.215540606,20193,26/10/2005,0.09466467,US Defense Sector,61,3.129565335,15.13642345,5.312975128,-0.819694827,1.0751714,0,0.146468419,0,875565167.6,0
PPA,20192,0.115682206,0.16023764,20196,26/10/2005,0.09466467,US Defense Sector,61,4.246290926,15.37919448,6.63553421,-0.932052336,1.249738552,0,0.161746823,0,965823250.5,0
PPA,20193,0.046004314,0.115682206,20199,26/10/2005,0.09466467,US Defense Sector,61,5.571010493,15.48570221,11.53707067,-2.226741858,1.231016904,0,0.164918513,0,1085202608,0
PPA,20194,0.011859876,0.046004314,201912,26/10/2005,0.09466467,US Defense Sector,61,5.907110284,15.19640864,5.072281173,-1.25307657,0.911473138,0,0.167749683,0,1112362884,0
PPA,20201,-0.308549761,0.011859876,20203,26/10/2005,0.09466467,US Defense Sector,61,11.17857923,16.47087186,22.37608501,-8.447362959,4.498995226,0,0.191504782,0,817054360.7,0
PPA,20202,0.106935595,-0.308549761,20206,26/10/2005,0.09466467,US Defense Sector,61,9.477594227,15.18219359,12.34717443,-1.860841036,1.349201363,0,0.183545213,0,733596591.1,0
PPA,20203,0.008001478,0.106935595,20209,26/10/2005,0.09466467,US Defense Sector,61,8.616596322,14.85203236,7.632647176,-0.929261754,1.064923646,0,0.196248686,0,662880231,0
PPA,20204,0.198431105,0.008001478,202012,26/10/2005,0.09466467,US Defense Sector,61,7.884140392,14.63189492,8.833650228,-1.163240797,0.791328037,0,0.196279985,0,719722887.6,0
QQEW,20161,-0.025618492,0.080998805,20163,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,4.47481615,14.77758819,10.82317602,-2.710842079,1.664194637,0,0.83531382,25,396228190.5,16.10422829
QQEW,20162,-0.006865109,-0.025618492,20166,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,4.638746903,14.51459823,10.01563823,-2.310225932,1.333043201,0,0.858321584,25,380262274.7,16.0878321
QQEW,20163,0.089786087,-0.006865109,20169,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,3.480580545,14.41215438,6.851473215,-0.137083869,1.188736413,0,0.857059706,25,383192979.7,16.11990754
QQEW,20164,0.011427722,0.089786087,201612,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,6.651035821,14.54305452,6.933447377,-0.830495377,1.318751366,0,0.811202916,25,395018409.8,16.17411799
QQEW,20171,0.111220218,0.011427722,20173,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,5.494840951,14.68947445,4.878735127,-0.410459325,1.327787192,0,0.8055584,25,454669674.3,16.33751951
QQEW,20172,0.037442187,0.111220218,20176,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,5.113488771,14.98293462,7.637020887,0.653754129,1.443225818,0,0.78368198,25,563131946.1,16.57396293
QQEW,20173,0.038479381,0.037442187,20179,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,4.353495488,14.60189618,4.39138069,-0.140325436,1.05731342,0,0.764803109,25,518455206,16.51354724
QQEW,20174,0.04430744,0.038479381,201712,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,4.054692521,14.25681392,8.037476116,-0.412199642,0.739570519,0,0.784725603,25,530187957.5,16.55768574
QQEW,20181,0.01825306,0.04430744,20183,19/04/2006,0.079114934,NASDAQ-100 Equal Weighted Index,60,4.082575337,15.09965867,11.24857407,-0.321505994,1.626971877,0,0.779137813,25,553031847.9,16.62070866
