,mgrno,urgency
912,78600.0,0.6157288113920667
913,6045.0,0.31537229665494443
914,8862.0,1.1368958332642465
915,9370.0,1.6748263005838417
916,9372.0,1.0882519796450465
917,9409.0,
918,10634.0,
919,11327.0,0.15335981404163662
920,12080.0,
921,12428.0,0.3602645562191124
922,12524.0,0.6980993964766292
923,13488.0,0.1595308304229871
924,13733.0,0.27001954784250964
925,13840.0,1.0119136395116657
926,13902.0,
927,14398.0,1.37031972291031
928,14612.0,0.5430869469612705
929,16103.0,
930,19051.0,0.9029528353493037
931,21727.0,1.0714988105407932
932,22751.0,1.1053113895966806
933,26205.0,1.6813170400987338
934,26251.0,0.5925180975618685
935,26358.0,1.713702377595251
936,26450.0,1.866373024123694
937,27964.0,1.4089331388622848
938,27968.0,0.9279394180841444
939,28001.0,0.968391189427405
940,28289.0,1.1111339201590944
941,38240.0,1.7286362569933846
942,39580.0,1.7429974548286071
943,55295.0,0.7724738178522543
944,59480.0,1.5631107892720033
945,67980.0,1.25179758568193
946,75670.0,0.8632040927875609
947,78993.0,
948,87000.0,0.28708910860631515
949,8735.0,1.8169744894902593
950,9232.0,1.3827441468986155
951,9383.0,3.401122000828901
952,10090.0,
953,10643.0,1.5543680308505823
954,12235.0,0.32039870922733793
955,13294.0,0.010738240415891796
956,13373.0,2.4400855601448304
957,13449.0,1.3196081829930542
958,13655.0,0.9997410742453227
959,13881.0,0.16689792729462263
960,14133.0,0.659382148117806
961,14466.0,0.20236894094819233
962,21765.0,0.9889322102945091
963,22678.0,0.43607683808445136
964,23381.0,1.2492548372776873
965,26281.0,1.3870390617845296
966,26289.0,0.3025938778811124
967,26414.0,1.8811240356495222
968,26473.0,1.206234114780245
969,27923.0,3.793676271813206
970,27955.0,
971,27974.0,3.009910504524678
972,28177.0,2.1222563230522202
973,55300.0,1.6829493092919594
974,90485.0,0.9209744091315928
975,800.0,0.7697548075133306
976,7879.0,2.6001067298916496
977,8972.0,1.0879439032528049
978,9105.0,0.9727983622831097
979,9240.0,0.9242311599958394
980,9245.0,1.7728224191267086
981,9421.0,
982,9467.0,
983,9512.0,
984,9518.0,
985,9585.0,
986,9589.0,
987,9613.0,
988,10021.0,
989,10110.0,1.5385196371844454
990,10344.0,1.3435862130230214
991,10387.0,0.8657169992545584
992,10473.0,
993,10488.0,1.0680489042224195
994,10538.0,
995,10548.0,6.115404395890585
996,10734.0,0.9466063154880212
997,11172.0,2.610306097234757
998,11536.0,2.1206368626377112
999,11913.0,
1000,12507.0,0.8001596845468137
1001,12687.0,0.499127273901507
1002,12919.0,0.5801202981716069
1003,13209.0,
1004,13366.0,1.568246032593142
1005,13399.0,
1006,13525.0,1.6955836983886665
1007,13582.0,0.9331819764256627
1008,13619.0,0.6639764115436042
1009,13629.0,1.5671060960344378
1010,13770.0,1.590744919784554
1011,13960.0,0.8531772495628298
1012,14048.0,2.360558897160917
1013,14234.0,1.6725909108283146
1014,14321.0,
1015,14494.0,
1016,14543.0,2.6114763192254995
1017,18600.0,0.49046447473895066
1018,19046.0,
1019,19065.0,
1020,19079.0,
1021,19080.0,1.2776942705073344
1022,19090.0,
1023,19097.0,
1024,19112.0,
1025,19129.0,
1026,19130.0,
1027,19131.0,
1028,22779.0,1.469482803647334
1029,22828.0,1.3690106495087098
1030,23227.0,
1031,23238.0,5.2849620656512535
1032,23247.0,3.712583453916979
1033,23251.0,
1034,23259.0,4.1631896292658235
1035,23265.0,
1036,23343.0,1.7993448549035125
1037,23349.0,
1038,23356.0,
1039,23380.0,
1040,26115.0,1.1246155382560847
1041,26148.0,
1042,26152.0,
1043,26156.0,
1044,26188.0,
1045,26189.0,
1046,26198.0,
1047,26222.0,1.1968265074541966
1048,26231.0,
1049,26246.0,
1050,26287.0,1.328411748199924
1051,26292.0,
1052,26316.0,
1053,26325.0,
1054,26329.0,
1055,26333.0,
1056,26424.0,
1057,26443.0,
1058,26481.0,
1059,26482.0,
1060,26483.0,
1061,26492.0,
1062,26493.0,
1063,26504.0,
1064,26507.0,
1065,26527.0,
1066,27954.0,
1067,27978.0,
1068,27983.0,0.639167222589563
1069,28012.0,
1070,28017.0,
1071,28032.0,
1072,28037.0,
1073,28039.0,
1074,28111.0,0.35303853400659296
1075,28130.0,1.5142800935038443
1076,28131.0,
1077,28152.0,
1078,28160.0,
1079,28175.0,
1080,28180.0,1.2270140417184308
1081,28197.0,
1082,28203.0,
1083,28210.0,
1084,28238.0,
1085,28240.0,
1086,28248.0,
1087,28313.0,
1088,28323.0,
1089,48798.0,0.14569720346056794
1090,57985.0,0.31899261422659564
1091,58685.0,3.766810191103652
1092,71515.0,0.873477455313529
1093,7649.0,
1094,8843.0,3.4859144103953774
1095,8998.0,0.492863218047104
1096,9050.0,1.5767441409791223
1097,9243.0,
1098,9319.0,1.453938547629519
1099,9491.0,
1100,10245.0,
1101,10349.0,0.4868567453495809
1102,10546.0,0.9808079270234321
1103,10885.0,0.8147386896893138
1104,11476.0,1.3620156910690306
1105,11480.0,0.3140847111389372
1106,12171.0,1.560704314860372
1107,12298.0,
1108,12383.0,0.8217005689357341
1109,12423.0,1.0833996522840397
1110,12536.0,0.7534272032898999
1111,14197.0,1.3683546052622177
1112,14390.0,1.704724841395902
1113,14553.0,1.261288657019289
1114,14555.0,4.142395000060475
1115,14584.0,
1116,14596.0,1.6754981086589746
1117,19049.0,
1118,19081.0,
1119,19114.0,
1120,19132.0,
1121,20400.0,0.8000044481037856
1122,22653.0,0.07919459031851224
1123,22850.0,1.3628081010554294
1124,23271.0,0.9486123969309854
1125,23313.0,3.18175447497549
1126,23326.0,
1127,24310.0,1.0404272262233312
1128,26107.0,2.111932611573701
1129,26176.0,
1130,26206.0,
1131,26301.0,0.6032156131009467
1132,26404.0,
1133,27929.0,0.9223793362975604
1134,27992.0,
1135,28002.0,2.270324761093632
1136,28061.0,
1137,28070.0,
1138,28188.0,1.2073212118813539
1139,28214.0,0.465420660845177
1140,28311.0,0.936963689444056
1141,28312.0,0.048564991810340075
1142,44440.0,3.1694350155718185
1143,53300.0,0.33169421958337236
1144,58600.0,2.5783099305737203
1145,64725.0,1.0678469040610399
1146,66695.0,0.7787844951139197
1147,78185.0,1.7246659689549253
1148,10242.0,0.9695109692397401
1149,13790.0,3.1656682011459942
1150,14581.0,2.0566974001872635
1151,26395.0,
1152,11229.0,
1153,22717.0,0.7825845029508461
1154,12641.0,0.3709347194685147
1155,12896.0,2.2232696340871883
1156,8773.0,0.4673808033309458
1157,9035.0,1.0551088836507754
1158,12173.0,1.2662249074383363
1159,13853.0,2.765575419054457
1160,8864.0,1.2595419925562097
1161,13990.0,0.5843242169070911
1162,23204.0,1.4831335871667664
1163,27958.0,3.2692636424719077
1164,13029.0,2.193254452260132
1165,14314.0,2.8142957826130446
1166,8985.0,1.0301975021754837
1167,22593.0,1.1141028479459807
1168,84470.0,1.6361828812086374
1169,10655.0,0.936907853370993
1170,22737.0,0.7950452803860162
1171,23319.0,1.7480721869873088
1172,7647.0,0.3699117462919627
1173,8873.0,0.6137127803371366
1174,8716.0,0.534117772412545
1175,22704.0,1.4337233664171183
1176,12978.0,0.638158569696215
1177,10179.0,0.8603742489506339
1178,9085.0,
1179,14120.0,2.5891344771306333
1180,23530.0,0.03818711839851163
1181,22665.0,0.798811220097496
1182,26321.0,1.4719531250473172
1183,13034.0,0.18659512755150068
1184,13485.0,0.8359712736876909
1185,13338.0,0.36170038103624175
1186,13390.0,0.5837696166042762
1187,10094.0,0.47650355690508445
1188,22866.0,
1189,9066.0,1.9163584858355573
1190,12656.0,1.143541618376231
1191,12970.0,1.7477298101276064
1192,26023.0,1.6136966467914002
1193,8880.0,1.4011180911573875
1194,26169.0,7.2998562022024025
1195,26369.0,3.3755634217670303
1196,91440.0,0.18301729615591544
1197,9382.0,0.9316181755898818
1198,10076.0,2.090717662595501
1199,14071.0,
1200,12954.0,0.3321055609849916
1201,12555.0,1.3015261488303382
1202,10045.0,0.45205225486347816
1203,11986.0,1.3854573973103905
1204,14044.0,1.5273652230029706
1205,10276.0,0.06330818506971445
1206,12122.0,1.0265943464781853
1207,28047.0,0.13886797724750255
1208,26230.0,1.0680279856915051
1209,26469.0,
1210,13162.0,0.5738547453454315
1211,8260.0,1.0075746775758008
1212,22237.0,0.6615397700597316
1213,13089.0,1.4601590071326638
1214,10410.0,1.1002547934747247
1215,10531.0,1.0033462278452927
1216,10022.0,0.8394033378324082
1217,10055.0,0.8980873526732776
1218,10402.0,1.4091174940234208
1219,12995.0,2.0834768712013303
1220,13995.0,0.538680916844928
1221,12518.0,1.7854957469892947
1222,13217.0,0.6608564825591204
1223,13823.0,0.15304969365156165
1224,10056.0,1.2035372436973852
1225,12556.0,0.5344094990354125
1226,13540.0,2.2707128387046636
1227,8719.0,2.6059146355824447
1228,42680.0,0.96402148386959
1229,81933.0,2.1738238178217166
1230,12580.0,1.0390885055630843
1231,10093.0,0.379123469115306
1232,12092.0,
1233,12977.0,2.4372359578589937
1234,12537.0,0.12663351373583479
1235,12633.0,3.306127744169007
1236,11968.0,0.09414404031308292
1237,12430.0,3.694050362553342
1238,14181.0,0.9713597122915025
1239,22797.0,
1240,13343.0,1.134979937643813
1241,8711.0,0.26663705221509265
1242,8785.0,4.8183401154924566
1243,10798.0,2.0619281149230666
1244,22697.0,1.6041977738554911
1245,22901.0,0.5460470026495593
1246,56780.0,1.56586808607725
1247,10988.0,1.2246468247446258
1248,11295.0,1.432989954165281
1249,14299.0,4.879468148863534
1250,90505.0,0.9094057621054908
1251,1371.0,
1252,12875.0,1.1300682474298345
1253,29790.0,1.2158893968358955
1254,12833.0,0.3303882554714621
1255,13708.0,1.7461339027941845
1256,13911.0,1.1454975198647126
1257,11990.0,0.3907592215390849
1258,21791.0,0.8139927134583176
1259,26028.0,0.13350941250635612
1260,26067.0,1.2809451446644275
1261,8746.0,0.558175289370332
1262,9364.0,0.5710504343935223
1263,9379.0,1.1333058599923733
1264,26256.0,1.3652790325629878
1265,28093.0,1.038522193049378
1266,8940.0,0.8661218839600827
1267,14130.0,0.8853341196070401
1268,41130.0,0.5767848277570004
1269,9406.0,0.47172144829504176
1270,13730.0,0.03495733047171919
1271,19115.0,
1272,26104.0,2.8274731912878903
1273,26229.0,0.886419148006243
1274,26345.0,
1275,28016.0,2.1934477080245802
1276,28254.0,1.1111249798016198
1277,23331.0,3.4786615717825837
1278,26417.0,1.6409275166906783
1279,9228.0,1.1901852971507227
1280,26319.0,1.1431047412044457
1281,19095.0,2.643364019358808
1282,27936.0,1.0406552250897287
1283,9537.0,0.7054682111831068
1284,26180.0,
1285,28088.0,0.7627458291654466
1286,12646.0,1.223995220527988
1287,14307.0,0.9837246253167018
1288,10901.0,1.2114379182337596
1289,28213.0,
1290,26134.0,1.4838082766020593
1291,14256.0,0.7997236778734493
1292,8851.0,2.539146225531377
1293,12174.0,0.7162293544058352
1294,14153.0,
1295,28149.0,
1296,14346.0,2.8634907486544137
1297,26105.0,1.0600297856728798
1298,12881.0,0.5170224167057156
1299,13813.0,
1300,9062.0,2.1723035969772284
1301,14040.0,0.6221564523884476
1302,9189.0,0.48677526569236185
1303,10162.0,1.095854765920712
1304,10230.0,1.4457266595063591
1305,23700.0,2.129107858923759
1306,8732.0,0.33577472907510797
1307,9397.0,0.21285497657837146
1308,28021.0,0.667226709086772
1309,28085.0,0.8245157335482625
1310,71900.0,0.7252285444475184
1311,28029.0,
1312,4424.0,1.5879274574241238
1313,21370.0,0.42351558884373963
1314,11813.0,4.213106580152762
1315,11840.0,0.5592475218620205
1316,12940.0,3.9305011075379928
1317,44495.0,1.1533864230829372
1318,48775.0,1.1581911013975112
1319,58683.0,3.961565477175671
1320,92235.0,1.107046012588935
1321,5967.0,1.089486484375748
1322,45400.0,0.2285588492897389
1323,64600.0,0.24211398917854315
1324,10662.0,1.2253777266085875
1325,11607.0,0.1280273053632066
1326,10427.0,0.6114300411546507
1327,11356.0,0.10719314011378024
1328,12722.0,
1329,13354.0,0.5087783187285188
1330,13616.0,1.0075536739661286
1331,50065.0,1.4315776503074893
1332,50070.0,1.0184914876264737
1333,78555.0,1.441951717648545
1334,92155.0,1.491191568640794
1335,10565.0,0.05058919586215495
1336,12218.0,0.13365116852701042
1337,13573.0,0.37167370763755864
1338,7617.0,0.7015686928887583
1339,9850.0,1.5393231792956366
1340,13293.0,1.8204064367906434
1341,66550.0,0.31118544510647406
1342,81540.0,0.3498582936480092
1343,84600.0,1.4490486302633763
1344,13057.0,0.07275372210140152
1345,13385.0,1.2585965968398756
1346,13625.0,1.842089170093526
1347,13724.0,1.7029092314985916
1348,29240.0,0.599726219560811
1349,72350.0,1.2729374065748413
1350,74505.0,0.7974128000190283
1351,84950.0,
1352,5943.0,1.6743580733469585
1353,8703.0,0.9708077183756607
1354,12155.0,0.2648092704987507
1355,19032.0,0.031649955323353046
1356,12782.0,0.19507150597010645
1357,650.0,0.8519229319418734
1358,10660.0,0.0041445650807386495
1359,12480.0,0.2796568147703473
1360,13754.0,0.9994016907837681
1361,37400.0,1.0284850466057542
1362,7685.0,0.5974821792799125
1363,8967.0,0.9145291708782887
1364,9074.0,0.8597292564030151
1365,9119.0,0.8798658466816609
1366,9149.0,1.3464743135762702
1367,11496.0,1.7721324187466865
1368,22567.0,1.3422618379138658
1369,82835.0,2.679829477861169
1370,91485.0,0.9478758354206296
1371,9091.0,1.2265179254397611
1372,9196.0,3.3692784020314503
1373,13888.0,0.8711433648566406
1374,14618.0,0.7728496010831236
1375,22708.0,0.14586085627611728
1376,65380.0,2.954755444353007
1377,90460.0,1.1651466189251822
1378,12049.0,1.1983677160958366
1379,8706.0,0.7239115624630489
1380,39541.0,1.422791888070725
1381,14115.0,0.2561894247273775
1382,38830.0,0.5194531747247396
1383,12102.0,2.4037733938126356
1384,14246.0,0.5383786696146285
1385,9099.0,0.4952663619202622
1386,12543.0,1.405640391411806
1387,12957.0,0.32298226831494303
1388,11752.0,1.41499194701718
1389,14069.0,1.1188029815402372
1390,14556.0,2.14164052510019
1391,12274.0,1.0516709327451796
1392,22915.0,2.131390927958317
1393,8265.0,0.5277887590531181
1394,19038.0,0.15979437446202077
1395,21705.0,0.7698411398231582
1396,12959.0,1.319480813963537
1397,14619.0,1.309085364470321
1398,12066.0,8.92402524553513
1399,14200.0,0.6650303143420362
1400,9108.0,1.8308343194694732
1401,19067.0,0.6216752956059123
1402,26408.0,1.402588738682965
1403,9422.0,3.0621644966320027
1404,26519.0,2.5982932945962087
1405,23211.0,
1406,28219.0,
1407,64010.0,2.1052626926265443
1408,10801.0,1.5890962641729103
1409,12679.0,0.9003976494062588
1410,14492.0,1.2476453883631051
1411,10307.0,0.5145646606572625
1412,13769.0,0.3746330289383206
1413,13800.0,1.0341817508903166
1414,13913.0,1.5394846380236797
1415,10261.0,1.0111119012537082
1416,22821.0,2.952491246870298
1417,10250.0,2.327105330391443
1418,26426.0,
1419,27928.0,1.3096418907921512
1420,26217.0,
1421,9169.0,0.6406491745192955
1422,14008.0,0.23168110558624064
1423,10916.0,3.8539079699012757
1424,13612.0,0.32785580402887055
1425,58820.0,5.227818625800524
1426,13820.0,1.5456169592213265
1427,12557.0,0.8096567874651216
1428,19047.0,0.9925543185666552
1429,22612.0,0.35624987806927755
1430,21856.0,0.9268785396159808
1431,13378.0,1.191029440585082
1432,13762.0,1.2414853133346144
1433,9316.0,1.1153585763190095
1434,26311.0,
1435,12374.0,1.368441392787346
1436,82615.0,0.7756753544830064
1437,12317.0,1.3884243345125384
1438,13238.0,0.577374337357098
1439,13117.0,1.0740658877797578
1440,8736.0,1.015522320776112
1441,10658.0,1.5058979380489264
1442,11091.0,1.0181669990695386
1443,14027.0,0.22706253768930598
1444,75690.0,1.1505142119179705
1445,8963.0,0.9152440063810322
1446,9107.0,1.298916057435065
1447,11349.0,4.085587746646881
1448,7642.0,1.3800410848000721
1449,7675.0,0.1563032442920777
1450,8699.0,1.2396887736978919
1451,8767.0,0.4957334474455227
1452,8792.0,1.0977005011338514
1453,8795.0,1.1408258642722957
1454,8889.0,0.01695359198874438
1455,8992.0,1.3594527991713017
1456,9132.0,1.4699002324987707
1457,12021.0,0.3914253892631264
1458,12257.0,1.050331757024463
1459,12320.0,0.6603858891072543
1460,12578.0,1.4755962823456792
1461,12618.0,1.5313415871014557
1462,12903.0,0.6705636797942537
1463,13003.0,2.134263443014972
1464,13010.0,1.5418728154904746
1465,13336.0,2.1410815093185307
1466,13598.0,0.9963278079256034
1467,13623.0,2.49685948727072
1468,14017.0,1.6322256012648635
1469,22681.0,0.4474859405198334
1470,44430.0,0.6683441563957478
1471,45700.0,1.9992395594603516
1472,47590.0,1.1756638068046743
1473,78690.0,1.2133009471693295
1474,8237.0,0.050434564038467376
1475,9166.0,0.9834049111016092
1476,12389.0,0.853927610477949
1477,12615.0,1.5599613133907944
1478,13555.0,2.041869023787788
1479,13697.0,1.151110950171589
1480,13715.0,0.2761712632083381
1481,22714.0,
1482,81820.0,0.7119326685797818
1483,9198.0,0.3860080863473151
1484,12311.0,1.410982081809217
1485,12396.0,2.898747803963816
1486,12512.0,0.271319024335839
1487,12820.0,1.1399321032880156
1488,13340.0,1.8511719848443804
1489,13349.0,0.6781818266237384
1490,13510.0,0.6086076973291265
1491,13808.0,3.9152797238490225
1492,8779.0,0.33902062818651474
1493,10864.0,1.3075109468799093
1494,12958.0,1.971318995235459
1495,13303.0,0.292423048710642
1496,13759.0,0.8351194874167779
1497,14489.0,1.4086972870406462
1498,14548.0,0.4410542129215292
1499,14609.0,0.959545589572789
1500,22667.0,0.95542516473029
1501,22804.0,1.0832921675357872
1502,28315.0,0.9120988885189621
1503,48460.0,0.6687368921013184
1504,48675.0,0.2868529841480934
1505,11169.0,0.17261969893173662
1506,12279.0,0.36024639357937693
1507,12992.0,0.31003909110912725
1508,13955.0,0.9635492855976778
1509,14496.0,0.9227439112466064
1510,22642.0,0.06267213780720458
1511,22690.0,3.6425317115079983
1512,51650.0,1.1200170453615237
1513,9490.0,0.026348517804578454
1514,11931.0,0.7303245417598616
1515,13858.0,
1516,15370.0,0.30311630082454233
1517,27400.0,1.166611774927398
1518,39300.0,1.1427851729990348
1519,10104.0,1.7154322975210077
1520,12731.0,6.412653511498265
1521,14129.0,1.5261305270708554
1522,14138.0,0.1375301508079234
1523,14228.0,0.5725096202278012
1524,14232.0,1.7273503764142921
1525,22636.0,3.393246207183377
1526,8850.0,0.438803988577665
1527,22754.0,1.2697978941681205
1528,22814.0,3.9648314327892744
1529,12425.0,1.23125802426343
1530,13364.0,0.20047757555588078
1531,14098.0,0.9323597973402259
1532,22871.0,0.1728835304640599
1533,81900.0,0.7682679947485188
1534,7808.0,2.0678555390197295
1535,9249.0,2.2094998050521633
1536,9253.0,1.2240097236253615
1537,13919.0,1.2517316381610026
1538,21742.0,1.988213969361837
1539,21814.0,1.779676679410348
1540,21838.0,0.9697265248165529
1541,22646.0,0.5725060657430113
1542,22801.0,1.4992526726733704
1543,23800.0,0.543620198798508
1544,26029.0,0.3715240478535674
1545,9339.0,2.6007209693936377
1546,14067.0,0.3824267058454276
1547,14093.0,0.6903695738765492
1548,14236.0,1.2782495872109274
1549,14279.0,1.5280251177739126
1550,27937.0,1.8744988196690755
1551,28094.0,1.2224287728188221
1552,11669.0,0.16411783741387329
1553,13899.0,0.4400835507975402
1554,22631.0,1.1282815511270643
1555,26032.0,1.1308499575445414
1556,67750.0,1.5954916686847571
1557,12403.0,0.9239740664530981
1558,14402.0,0.48694276578498263
1559,8804.0,1.2048604397710707
1560,9391.0,1.5996694854871623
1561,9508.0,1.8420724561983806
1562,14374.0,1.9696739348690806
1563,23345.0,1.6082484424119168
1564,23363.0,2.1564477317317783
1565,23366.0,0.6994743631061293
1566,26412.0,1.7085481891136682
1567,26439.0,
1568,28249.0,
1569,185.0,1.070378742116572
1570,10813.0,0.8022334267791995
1571,28216.0,0.6103609012691049
1572,8976.0,1.0175906717429155
1573,14391.0,2.0761103487110315
1574,14588.0,2.8539920514371295
1575,19107.0,5.154151067581613
1576,22889.0,0.940069939031974
1577,28118.0,3.41125389500839
1578,8793.0,0.9336950246004267
1579,9392.0,
1580,9445.0,
1581,9455.0,
1582,9513.0,
1583,11285.0,1.6677662740557442
1584,11374.0,1.0184160607378188
1585,13454.0,1.6859607869255995
1586,14016.0,0.800946320263482
1587,23311.0,
1588,26196.0,
1589,26380.0,1.9812879406487542
1590,28043.0,
1591,9129.0,
1592,13776.0,2.3096721762034518
1593,26489.0,
1594,11652.0,0.126965408433585
1595,14203.0,0.9317638168557673
1596,12185.0,4.890855594687638
1597,12562.0,2.063634425893488
1598,13571.0,0.8642237467967587
1599,13951.0,1.110350577462658
1600,21785.0,1.4125370366385195
1601,26106.0,
1602,26458.0,
1603,10571.0,0.7086746722221645
1604,195.0,3.0987479346344298
1605,29237.0,0.7385975147636635
1606,10987.0,1.2739542336892156
1607,13174.0,1.3244696397655022
1608,81650.0,1.2242879462174054
1609,8868.0,
1610,24278.0,0.8845675462141449
1611,11417.0,0.26324318489525783
1612,17300.0,0.8039390160277271
1613,22923.0,
1614,12046.0,0.7373830129277006
1615,13464.0,0.1465829199316079
1616,14271.0,0.25393586146605596
1617,53625.0,1.3814173743513842
1618,30175.0,2.0426786946186843
1619,8984.0,1.0344082926458917
1620,13367.0,1.8525219683944703
1621,14394.0,1.2428085394483626
1622,14351.0,
1623,14184.0,3.4727262526273286
1624,22803.0,0.813578409082283
1625,14426.0,3.442912706213395
1626,28900.0,1.2544832993838047
1627,8730.0,2.3027016701528162
1628,13760.0,1.1503792665358903
1629,26102.0,4.582458999774205
1630,14380.0,0.628829746221416
1631,9439.0,1.980922092837273
1632,26365.0,0.3106762337578075
1633,26476.0,0.30060023407183695
1634,12801.0,
1635,28185.0,
1636,26528.0,
1637,26260.0,1.657787619833494
1638,22740.0,0.9624387438405545
1639,12287.0,2.0772656583296905
1640,28162.0,2.6643047319034685
1641,26375.0,
1642,26418.0,
1643,9483.0,0.4353602487405407
1644,22628.0,1.441758818871181
1645,13641.0,2.076070519501763
1646,4725.0,1.5315821449857536
1647,11960.0,2.55604061638284
1648,14614.0,1.2842133379728549
1649,8762.0,
1650,10109.0,1.9524944803276951
1651,72280.0,0.09710470756082745
1652,19054.0,0.31998225514701784
1653,12603.0,0.9884962984861674
1654,12792.0,0.8195912853111998
1655,11643.0,1.14996389126893
1656,34000.0,0.9666659251163906
1657,26178.0,2.5865530009446553
1658,13678.0,1.2127071684269324
1659,51570.0,0.6181945064113716
1660,14117.0,1.4660494909308015
1661,10799.0,0.248700529020913
1662,12335.0,0.9242673261666292
1663,12629.0,1.0631559397283603
1664,13266.0,1.1172427089705657
1665,13771.0,0.8909124843704708
1666,12810.0,0.825396122722833
1667,12867.0,0.5764645786789256
1668,8927.0,0.17428681746232366
1669,85564.0,1.644053990258884
1670,14561.0,1.0620526394129155
1671,22568.0,0.5117484668977665
1672,22830.0,0.2261372048216683
1673,9255.0,0.8990208209989405
1674,21818.0,1.2301351772782514
1675,26090.0,
1676,11971.0,0.12365407136548726
1677,8921.0,0.641925397037342
1678,12953.0,1.8452637264916192
1679,22914.0,1.006716402228538
1680,63830.0,1.2027658013862303
1681,23560.0,0.7567335304203621
1682,26269.0,0.49816773579227364
1683,37780.0,1.1310442661869025
1684,14465.0,1.0743375504099448
1685,26510.0,
1686,28003.0,0.25256428086626237
1687,4450.0,12.090815482501887
1688,6123.0,
1689,11332.0,
1690,12501.0,1.5852229706120653
1691,13580.0,0.150999621980336
1692,82300.0,1.7089545623344269
1693,8755.0,
1694,10295.0,2.787372142072677
1695,13314.0,1.4823497542450013
1696,13869.0,0.08611870031368146
1697,10841.0,0.4637836602680238
1698,13167.0,0.34979015610728975
1699,88820.0,0.1837557160061929
1700,8856.0,
1701,8954.0,1.3662589307124369
1702,10973.0,
1703,11458.0,0.6162403053291956
1704,12077.0,
1705,12579.0,0.5356617090989202
1706,12703.0,1.9214755243576827
1707,10010.0,0.4984795686574707
1708,12103.0,0.12975803370610944
1709,14021.0,1.6009516656252119
1710,21430.0,
1711,22707.0,1.7392497749655391
1712,8915.0,
1713,10506.0,
1714,11737.0,
1715,11988.0,0.3484393346401736
1716,12183.0,0.6635109974826019
1717,14055.0,2.970465371352325
1718,48170.0,1.5106412715435336
1719,8949.0,
1720,13513.0,
1721,13680.0,
1722,4714.0,
1723,10130.0,0.34863104236722037
1724,10881.0,
1725,12065.0,2.264402935708844
1726,12377.0,0.8313967465583296
1727,12847.0,
1728,12735.0,0.18024306070798432
1729,13860.0,1.8567503546943271
1730,13987.0,1.2589100063656085
1731,8842.0,2.429873451452567
1732,12965.0,
1733,53120.0,1.0313661527921996
1734,5850.0,0.6902008599028722
1735,11860.0,2.1690771170425918
1736,64800.0,0.11186547221660902
1737,9076.0,0.9643503867454198
1738,14049.0,0.6761362928117187
1739,8977.0,1.6245794443158357
1740,10895.0,2.6138109139911383
1741,11716.0,0.13973223759099943
1742,14110.0,
1743,95105.0,
1744,9256.0,5.35674708714059
1745,13107.0,1.9858088210914928
1746,26037.0,7.550138151835329
1747,8853.0,0.21396261243932962
1748,21707.0,1.784981890124193
1749,8902.0,
1750,10948.0,0.42141596640651136
1751,11912.0,0.9838479662308312
1752,14326.0,0.5060094699152768
1753,66635.0,0.9809632000103777
1754,11362.0,0.7367174825560683
1755,26431.0,2.043142465482456
1756,27941.0,2.013073752078351
1757,6150.0,0.07482669847439656
1758,9369.0,0.519205830862835
1759,12255.0,0.70650267202789
1760,13299.0,0.4847003436660863
1761,19086.0,0.914131113267268
1762,28034.0,0.5750015758168332
1763,29900.0,0.864190542067928
1764,75100.0,2.5867911051390577
1765,7815.0,1.599666397578813
1766,9233.0,
1767,9376.0,
1768,10861.0,0.6960379730511396
1769,11567.0,3.5092528221597545
1770,11701.0,1.2879568386682096
1771,13637.0,0.8873077601737164
1772,14599.0,
1773,16180.0,2.4365672431264396
1774,16995.0,0.1564124762312417
1775,21784.0,
1776,23223.0,
1777,26108.0,4.30882686767591
1778,53105.0,0.014801511533212344
1779,10152.0,0.24729512814146762
1780,13018.0,1.0679909470203548
1781,9239.0,
1782,9374.0,2.6960098247261897
1783,10759.0,
1784,22563.0,
1785,27945.0,1.5933919131303047
1786,53600.0,6.155049807788304
1787,11413.0,
1788,23286.0,
1789,26415.0,
1790,28243.0,
1791,28277.0,
1792,67780.0,0.9557400182130367
1793,8833.0,
1794,9213.0,
1795,9265.0,
1796,10778.0,1.9260172545491443
1797,11646.0,0.3208426825500241
1798,12950.0,1.6073900475590246
1799,14483.0,
1800,22844.0,1.5565556548173607
1801,23341.0,
1802,26534.0,
1803,28255.0,
1804,41220.0,1.8345104015932914
1805,92250.0,1.596303100801202
1806,13407.0,1.1619648309338986
1807,13255.0,0.42199492729488103
1808,22895.0,0.7209652270831604
1809,9040.0,0.09391929528115198
1810,8906.0,0.6972929044834856
1811,9433.0,
1812,13882.0,1.3795705541128587
1813,23371.0,1.4631674383948667
1814,26262.0,
1815,26432.0,1.1496625478633926
1816,9048.0,0.5023639935629188
1817,26181.0,
1818,26468.0,
1819,22637.0,12.792827052974289
1820,13300.0,0.3296381715326681
1821,22571.0,0.5888087694770042
1822,26207.0,1.259613854395981
1823,14353.0,0.2911269643989833
1824,14414.0,0.696988095226781
1825,26071.0,
1826,23346.0,
1827,13804.0,
1828,14039.0,1.372133791723175
1829,9156.0,1.8690459268158552
1830,28187.0,
1831,12285.0,
1832,13862.0,0.4276218198756744
1833,23289.0,1.1439847528092628
1834,65265.0,0.89259130835115
1835,13665.0,2.2652505128097666
1836,12449.0,
1837,12347.0,1.0740701668276753
1838,9082.0,1.920621902155862
1839,8964.0,3.111462814776762
1840,14136.0,1.929501295881799
1841,22883.0,
