,index,fdate,ix_urgency_mean,ix_urgency_median,ix_urgency_min,ix_urgency_max,ix_urgency_std,ix_urgency_q25,ix_urgency_q75,d_sameind
13678,PHLX Semiconductor Sector USD,20140630,0.9410545419048572,0.6240036041127932,0.0070961972035792,4.010394696875696,0.9127870552579199,0.38372015503698376,1.0808853801085132,0
13679,PHLX Semiconductor Sector USD,20140930,1.0101156323150837,0.6459687780804567,0.0070961972035792,4.010394696875696,0.9541000712098395,0.4052329703442536,1.2200185594896076,0
13680,PHLX Semiconductor Sector USD,20141231,0.9648443017469327,0.6406491745192955,0.037029786807612,4.010394696875696,0.8519542996211955,0.4214607249141745,1.2125195476678625,0
13681,PHLX Semiconductor Sector USD,20150331,0.9178866176816015,0.6271255349309554,0.0070961972035792,3.853907969901276,0.8150987638134679,0.41873432718011383,1.1289053208961406,0
13682,PHLX Semiconductor Sector USD,20150630,0.9407841243860905,0.6338873547251254,0.037029786807612,3.578175082881446,0.7609425021511803,0.44180063989853907,1.213060362384914,0
13683,PHLX Semiconductor Sector USD,20150930,0.7604788374031561,0.5972237005296223,0.0070961972035792,2.765575419054457,0.6324927435456459,0.4130245922389702,1.0344082926458915,0
13684,PHLX Semiconductor Sector USD,20151231,0.7954292999001906,0.6093404379429699,0.0070961972035792,2.765575419054457,0.6263209261785314,0.38764289858216194,1.092427380858575,0
13685,PHLX Semiconductor Sector USD,20160331,0.9566662690845206,0.643308976299876,0.037029786807612,3.853907969901276,0.7974524573159004,0.4281334535196224,1.2395261766966565,0
13686,PHLX Semiconductor Sector USD,20160630,0.8832866194583355,0.6384162431519651,0.0070961972035792,3.853907969901276,0.7173611172663854,0.41804266211757907,1.2114609410208579,0
13687,PHLX Semiconductor Sector USD,20160930,0.9203938253820872,0.6635109974826019,0.0070961972035792,3.853907969901276,0.7654117095943545,0.4166794632505487,1.2125655932420596,0
13688,PHLX Semiconductor Sector USD,20161231,1.0259185632903267,0.7567335304203621,0.0070961972035792,4.767031838987063,0.8811293922426247,0.4292232593796457,1.2755032709943772,0
13689,PHLX Semiconductor Sector USD,20170331,0.9918500141241303,0.7826592617965367,0.037029786807612,3.853907969901276,0.756104430863464,0.4795327814552191,1.2224240918838138,0
13690,PHLX Semiconductor Sector USD,20170630,1.0533917774537653,0.8642237467967587,0.0070961972035792,3.9648314327892735,0.8075202886305616,0.5363895051141275,1.3836210390861903,0
13691,PHLX Semiconductor Sector USD,20170930,1.0011199323090572,0.7798549913164003,0.0070961972035792,3.853907969901276,0.7758767754592002,0.49234026155791105,1.284594307320956,0
13692,PHLX Semiconductor Sector USD,20171231,1.0405611691111554,0.8038374758447807,0.0070961972035792,3.947702585684713,0.7903165249156408,0.5361610055868862,1.2891875471591296,0
13693,PHLX Semiconductor Sector USD,20180331,1.112113062260329,0.9100685308045976,0.037029786807612,5.35674708714059,0.8468314322430965,0.5699516292333764,1.4224088952894123,0
13694,PHLX Semiconductor Sector USD,20180630,1.0900649898714578,0.9497239877602202,0.0070961972035792,5.35674708714059,0.812534181582279,0.5699516292333764,1.297388125036515,0
13695,PHLX Semiconductor Sector USD,20180930,1.0436167581832145,0.9142021215760261,0.037029786807612,5.35674708714059,0.7544952074861361,0.5464349415887761,1.3062324825354046,0
13696,PHLX Semiconductor Sector USD,20181231,0.9961559642578084,0.9094057621054908,0.037029786807612,3.269263642471908,0.6243304678815528,0.556814730014525,1.3030958294380819,0
13697,PHLX Semiconductor Sector USD,20190331,1.0410192116430586,0.9626269717476525,0.037029786807612,3.853907969901276,0.6611898986518324,0.609078978667449,1.391953867228588,0
13698,PHLX Semiconductor Sector USD,20190630,1.1627124554022128,1.0263186864967468,0.0527569247168382,5.35674708714059,0.8321063294749473,0.6099241185475277,1.5650790935349808,0
13699,PHLX Semiconductor Sector USD,20190930,1.1442698123633013,0.9861070290648242,0.037029786807612,4.591028572772543,0.7689556092472211,0.6178719054149748,1.4693029680265872,0
13700,PHLX Semiconductor Sector USD,20191231,1.2224284510710757,1.0385938408427715,0.037029786807612,5.35674708714059,0.8379628466394328,0.6322485681663182,1.5714349139723476,0
13701,PHLX Semiconductor Sector USD,20200331,1.1139918762997574,1.0311620915799429,0.037029786807612,3.580516658983746,0.6928777693978574,0.6177681711806432,1.4454552096753897,0
13702,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20180930,0.6177681711806432,0.6177681711806432,0.6177681711806432,0.6177681711806432,,0.6177681711806432,0.6177681711806432,0
13703,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20181231,0.5918854693258618,0.6177681711806432,0.530762701865987,0.6271255349309554,0.05314023513830522,0.5742654365233151,0.6224468530557993,0
13704,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20190331,0.6397840016639219,0.6177681711806432,0.1651362894237347,1.2755032709943772,0.3386379116034217,0.5051477416606031,0.7048923983637461,0
13705,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20190630,1.22765606015991,0.7048923983637461,0.1651362894237347,3.336557948635159,1.1183471687460453,0.6110551823391068,1.240950975155711,0
13706,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20190930,1.06346542137699,0.6656537737016757,0.3530870252530858,3.336557948635159,0.9177383303947426,0.5576820857812008,1.1718463834783783,0
13707,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20191231,1.0286242391296387,0.7826592617965367,0.1670816583959156,3.336557948635159,0.8245159560347401,0.5877363665724334,1.1023898089792485,0
13708,Pacer CFRA-Stovall Equal Weight Seasonal Rotation Index,20200331,0.8218949292084927,0.6177681711806432,0.0527569247168382,3.336557948635159,0.7849727044649014,0.3974115772086104,0.8215241772172551,0
13709,Pacer Developed Markets International Cash Cows 100 Index,20170630,0.5141116901882687,0.5141116901882687,0.4194058609846094,0.6088175193919281,0.13393426809560496,0.4667587755864391,0.5614646047900984,0
13710,Pacer Developed Markets International Cash Cows 100 Index,20170930,0.6936938137655337,0.6088175193919281,0.4194058609846094,1.2755032709943772,0.3347504464502171,0.5469742462761111,0.6177681711806432,0
13711,Pacer Developed Markets International Cash Cows 100 Index,20171231,0.6831272903557418,0.6088175193919281,0.4194058609846094,1.2755032709943772,0.28340527042966546,0.538868474071049,0.70021371648859,0
13712,Pacer Developed Markets International Cash Cows 100 Index,20180331,0.6412450846837298,0.6088175193919281,0.1651362894237347,1.29075044155511,0.3671020967042269,0.4750842814252982,0.7048923983637461,0
13713,Pacer Developed Markets International Cash Cows 100 Index,20180630,0.5629514336239765,0.5469742462761111,0.1651362894237347,1.2755032709943772,0.2810837189325806,0.4093156520245185,0.6271255349309554,0
13714,Pacer Developed Markets International Cash Cows 100 Index,20180930,0.6137561852797618,0.5972237005296223,0.1651362894237347,1.29075044155511,0.32074086413333114,0.44442421673986876,0.6656537737016757,0
13715,Pacer Developed Markets International Cash Cows 100 Index,20181231,0.6750967488267643,0.6177681711806432,0.1651362894237347,1.2755032709943772,0.3302524317287974,0.538868474071049,0.8078956533449047,0
13716,Pacer Developed Markets International Cash Cows 100 Index,20190331,0.6880111089468095,0.6132928452862856,0.1651362894237347,1.2755032709943772,0.3209090060115017,0.534815587968518,0.7630399494655016,0
13717,Pacer Developed Markets International Cash Cows 100 Index,20190630,1.5754215314901747,0.6177681711806432,0.1651362894237347,14.378047514875814,3.5531333508722365,0.538868474071049,0.7434206371344664,0
13718,Pacer Developed Markets International Cash Cows 100 Index,20190930,1.5288677040959484,0.6271255349309554,0.1651362894237347,14.378047514875814,3.3266167009018344,0.5469742462761111,1.0398198142854451,0
13719,Pacer Developed Markets International Cash Cows 100 Index,20191231,1.6732129063957957,0.6459687780804567,0.1651362894237347,14.378047514875814,3.5295013417918564,0.6030206099607751,1.1492082055626605,0
13720,Pacer Developed Markets International Cash Cows 100 Index,20200331,0.6171621917936528,0.6030206099607751,0.1651362894237347,1.3196081829930542,0.299892552334924,0.49234026155791105,0.6896287038744112,0
13721,Pacer Global Cash Cows Dividends 100 Index,20160331,0.3475013551842079,0.3825705261763046,0.0070961972035792,0.6177681711806432,0.31291901017943624,0.11901669902140569,0.6110551823391068,0
13722,Pacer Global Cash Cows Dividends 100 Index,20160630,0.4884515710269808,0.5778958828340196,0.0070961972035792,1.29075044155511,0.4190791688651134,0.13043188089972044,0.6201075121182212,0
13723,Pacer Global Cash Cows Dividends 100 Index,20160930,0.60034835961885,0.6132928452862856,0.0070961972035792,1.869270471750421,0.46390772233226796,0.32763299398962165,0.6605220866784416,0
13724,Pacer Global Cash Cows Dividends 100 Index,20161231,0.6772587840073455,0.6179756396493066,0.0527569247168382,1.869270471750421,0.4095505200521739,0.49234026155791105,0.7630399494655016,0
13725,Pacer Global Cash Cows Dividends 100 Index,20170331,0.7156173456752499,0.6271255349309554,0.0070961972035792,1.869270471750421,0.42923108122152703,0.5323576009234584,0.8466952806501205,0
13726,Pacer Global Cash Cows Dividends 100 Index,20170630,0.7937185487937284,0.7041820124723961,0.0527569247168382,2.000423123519264,0.4610839213389117,0.530762701865987,0.9107312995037044,0
13727,Pacer Global Cash Cows Dividends 100 Index,20170930,0.7578050436558685,0.7041820124723961,0.0527569247168382,1.869270471750421,0.39724233642210094,0.538868474071049,0.8987203032811615,0
13728,Pacer Global Cash Cows Dividends 100 Index,20171231,0.7974586622713518,0.74061636665433,0.0527569247168382,1.869270471750421,0.41611698145248893,0.5624350645550653,0.9371984555096835,0
13729,Pacer Global Cash Cows Dividends 100 Index,20180331,0.8282327086198501,0.7798549913164003,0.1651362894237347,1.869270471750421,0.3951422583763623,0.6001221552451987,0.9648875916015744,0
13730,Pacer Global Cash Cows Dividends 100 Index,20180630,0.8118031443054348,0.7770507208362639,0.1651362894237347,1.869270471750421,0.3826254647437252,0.5720989734028668,0.9904893195059057,0
13731,Pacer Global Cash Cows Dividends 100 Index,20180930,0.817999138941952,0.7770507208362639,0.1651362894237347,1.869270471750421,0.37144298083663463,0.5720989734028668,0.9904893195059057,0
13732,Pacer Global Cash Cows Dividends 100 Index,20181231,0.7890223985951177,0.74061636665433,0.0527569247168382,1.869270471750421,0.4210411006284836,0.517955221763295,0.9863355022579262,0
13733,Pacer Global Cash Cows Dividends 100 Index,20190331,0.8010674184633186,0.74061636665433,0.1651362894237347,1.869270471750421,0.3964561287137441,0.517955221763295,0.9863355022579262,0
13734,Pacer Global Cash Cows Dividends 100 Index,20190630,1.2263332599836125,0.8331320448932726,0.0527569247168382,14.378047514875814,2.255201827184489,0.6088175193919281,1.1365330759816097,0
13735,Pacer Global Cash Cows Dividends 100 Index,20190930,1.1924919652328467,0.8079168868748772,0.0527569247168382,14.378047514875814,2.154905573308549,0.5469742462761111,1.2648519024928138,0
13736,Pacer Global Cash Cows Dividends 100 Index,20191231,1.3047607238765098,0.8719316721984884,0.0527569247168382,14.378047514875814,2.235891704628423,0.6110551823391068,1.2869386489149268,0
13737,Pacer Global Cash Cows Dividends 100 Index,20200331,0.8711189280139645,0.7421099166127645,0.1651362894237347,2.70084883427473,0.5410323396298432,0.5469742462761111,0.9540281716600384,0
13738,Pacer NASDAQ-100 Trendpilot Index,20150630,0.453636854394806,0.5564840055130094,0.1563235329606812,0.6459687780804567,0.22081860188422767,0.2783380364098049,0.6048245695729593,0
13739,Pacer NASDAQ-100 Trendpilot Index,20150930,0.44535160797118944,0.5132535138656651,0.0070961972035792,1.29075044155511,0.35901943004444525,0.1629331003079713,0.6201075121182212,0
13740,Pacer NASDAQ-100 Trendpilot Index,20151231,0.5600296402348256,0.5666552137529388,0.1563235329606812,1.29075044155511,0.29224352371540846,0.3530870252530858,0.6459687780804567,0
13741,Pacer NASDAQ-100 Trendpilot Index,20160331,0.5736255619136638,0.5874056420709177,0.0527569247168382,1.29075044155511,0.295117660994799,0.4479213424046858,0.6605220866784416,0
13742,Pacer NASDAQ-100 Trendpilot Index,20160630,0.5294853319332914,0.5469742462761111,0.0070961972035792,1.2755032709943772,0.3400582810598688,0.3009086126800032,0.6750753952764263,0
13743,Pacer NASDAQ-100 Trendpilot Index,20160930,0.6181209702303617,0.6088175193919281,0.0527569247168382,1.2755032709943772,0.3232812853793147,0.44627868684709465,0.7686570286828344,0
13744,Pacer NASDAQ-100 Trendpilot Index,20161231,0.6164219707610437,0.6030206099607751,0.0070961972035792,1.6202341987924298,0.3958383153722451,0.4296516395430324,0.758833543745297,0
13745,Pacer NASDAQ-100 Trendpilot Index,20170331,0.6434702236372385,0.6132928452862856,0.1651362894237347,1.2755032709943772,0.2528128650286149,0.517955221763295,0.7847672623459172,0
13746,Pacer NASDAQ-100 Trendpilot Index,20170630,0.7136426840065266,0.6459687780804567,0.0527569247168382,1.29075044155511,0.34428114147289773,0.538868474071049,0.8719316721984884,0
13747,Pacer NASDAQ-100 Trendpilot Index,20170930,0.701427512316324,0.636547156505706,0.0070961972035792,1.29075044155511,0.3372279790268136,0.534815587968518,0.8913314858510965,0
13748,Pacer NASDAQ-100 Trendpilot Index,20171231,0.7331736415291052,0.6459687780804567,0.1887926331210362,1.2954397765762022,0.31003532072235834,0.538868474071049,0.9368156833731924,0
13749,Pacer NASDAQ-100 Trendpilot Index,20180331,0.792943854349034,0.6385537657717306,0.1651362894237347,2.103393571605205,0.4386320064635402,0.5373341430903158,0.9988723736201564,0
13750,Pacer NASDAQ-100 Trendpilot Index,20180630,0.7679546413047185,0.6695235668301482,0.0070961972035792,2.103393571605205,0.4436931930913713,0.517955221763295,0.9995677903775257,0
13751,Pacer NASDAQ-100 Trendpilot Index,20180930,0.8541566707630788,0.7952880743357069,0.1651362894237347,2.05153191843013,0.42608759632067883,0.5451118405816897,1.0936321407766516,0
13752,Pacer NASDAQ-100 Trendpilot Index,20181231,0.8932433101738068,0.7826592617965367,0.1651362894237347,2.7381061887332754,0.531752840133013,0.5432494348872683,1.0840512826948447,0
13753,Pacer NASDAQ-100 Trendpilot Index,20190331,0.9221098138192861,0.8079168868748772,0.1651362894237347,2.7381061887332754,0.5197934570828714,0.5469742462761111,1.1933006595420073,0
13754,Pacer NASDAQ-100 Trendpilot Index,20190630,1.2449109471854216,0.9769285437304394,0.1651362894237347,14.378047514875814,1.9604896478825493,0.6177681711806432,1.29075044155511,0
13755,Pacer NASDAQ-100 Trendpilot Index,20190930,1.1752070411236497,0.9629000672426804,0.1651362894237347,14.378047514875814,1.7970505847426734,0.6132928452862856,1.2673395619949388,0
13756,Pacer NASDAQ-100 Trendpilot Index,20191231,1.188334631518915,0.9775931499440302,0.1651362894237347,14.378047514875814,1.7239384737449355,0.609078978667449,1.271421416494658,0
13757,Pacer NASDAQ-100 Trendpilot Index,20200331,0.9498273775403204,0.9142021215760261,0.1887926331210362,2.70084883427473,0.4530290959273534,0.6001221552451987,1.2103288011487525,0
13758,"Pacer Trendpilot US Large Cap Index, Pacer Trendpilot US Mid Cap Index, Pacer NASDAQ-100 Trendpilot Index, Pacer Trendpilot Inte",20190630,0.8108548289585589,0.7826592617965367,0.4795327814552191,1.2755032709943772,0.30474831803072283,0.6177681711806432,0.8988106593660173,0
13759,"Pacer Trendpilot US Large Cap Index, Pacer Trendpilot US Mid Cap Index, Pacer NASDAQ-100 Trendpilot Index, Pacer Trendpilot Inte",20190930,0.8282264269777995,0.7826592617965367,0.1651362894237347,1.911789072288766,0.5416992359624256,0.3817985621782506,1.0674855303187851,0
13760,"Pacer Trendpilot US Large Cap Index, Pacer Trendpilot US Mid Cap Index, Pacer NASDAQ-100 Trendpilot Index, Pacer Trendpilot Inte",20191231,0.9111126941720576,0.8407349605812771,0.3530870252530858,1.911789072288766,0.5144837774898465,0.558775768930045,1.119489965487683,0
13761,"Pacer Trendpilot US Large Cap Index, Pacer Trendpilot US Mid Cap Index, Pacer NASDAQ-100 Trendpilot Index, Pacer Trendpilot Inte",20200331,0.6976144724318784,0.6132928452862856,0.1651362894237347,1.911789072288766,0.5200287322719984,0.36026490948437695,0.8697728099736471,0
13762,Pacer US Cash Cows 100 Index,20161231,0.6132928452862856,0.6132928452862856,0.6088175193919281,0.6177681711806432,0.0063290665758399265,0.6110551823391068,0.6155305082334644,0
13763,Pacer US Cash Cows 100 Index,20170331,0.7371952032361956,0.6224468530557993,0.1887926331210362,1.29075044155511,0.34824333559062043,0.5624350645550653,0.911185944194163,0
13764,Pacer US Cash Cows 100 Index,20170630,0.7423181952772724,0.6224468530557993,0.1887926331210362,1.29075044155511,0.3443871836883157,0.5624350645550653,0.911185944194163,0
13765,Pacer US Cash Cows 100 Index,20170930,0.7599900799261239,0.6271255349309554,0.4795327814552191,1.29075044155511,0.28912564327172335,0.5778958828340196,0.8683437167282875,0
13766,Pacer US Cash Cows 100 Index,20171231,0.7321786284641147,0.6271255349309554,0.530762701865987,1.2755032709943772,0.24202588362067154,0.6088175193919281,0.7826592617965367,0
13767,Pacer US Cash Cows 100 Index,20180331,0.7678088594036961,0.6224468530557993,0.1887926331210362,1.29075044155511,0.3416621269069013,0.5846613369662444,1.0138462936305306,0
13768,Pacer US Cash Cows 100 Index,20180630,0.7443036048796537,0.6224468530557993,0.1651362894237347,1.2755032709943772,0.31931446496470184,0.5595366098394889,1.0216193616999412,0
13769,Pacer US Cash Cows 100 Index,20180930,0.6934515029710443,0.6177681711806432,0.1651362894237347,1.29075044155511,0.34334144918543136,0.44442421673986876,0.9323797355818714,0
13770,Pacer US Cash Cows 100 Index,20181231,0.8402774950699435,0.7826592617965367,0.1822673639249615,1.911789072288766,0.40993940173691484,0.538868474071049,1.1652973735908598,0
13771,Pacer US Cash Cows 100 Index,20190331,0.8091414260104305,0.6459687780804567,0.1887926331210362,2.0072618767833217,0.3959547905637212,0.530762701865987,1.1249626239225168,0
13772,Pacer US Cash Cows 100 Index,20190630,1.1944839953080388,0.7421099166127645,0.1651362894237347,14.378047514875814,2.327285052791353,0.556814730014525,1.1311283557811145,0
13773,Pacer US Cash Cows 100 Index,20190930,1.2127336608084487,0.7421099166127645,0.1651362894237347,14.378047514875814,2.4656307283144216,0.556814730014525,1.096224077120651,0
13774,Pacer US Cash Cows 100 Index,20191231,1.2182283448754228,0.8078956533449047,0.1651362894237347,14.378047514875814,2.2367092885905495,0.6001221552451987,1.1769624947729702,0
13775,Pacer US Cash Cows 100 Index,20200331,0.7705744454233067,0.7041820124723961,0.0527569247168382,1.5649417463893969,0.3547331255284605,0.5469742462761111,1.0398198142854451,0
13776,"Pacer US Cash Cows 100 Index, Pacer US Small Cap Cash Cows Index, Pacer US Cash Cows Growth Index, Pacer Global Cash Cows Divide",20190630,0.720319780209056,0.720319780209056,0.1651362894237347,1.2755032709943772,0.7851480222742395,0.44272803481639533,0.9979115256017166,0
13777,"Pacer US Cash Cows 100 Index, Pacer US Small Cap Cash Cows Index, Pacer US Cash Cows Growth Index, Pacer Global Cash Cows Divide",20190930,0.720319780209056,0.720319780209056,0.1651362894237347,1.2755032709943772,0.7851480222742395,0.44272803481639533,0.9979115256017166,0
13778,"Pacer US Cash Cows 100 Index, Pacer US Small Cap Cash Cows Index, Pacer US Cash Cows Growth Index, Pacer Global Cash Cows Divide",20191231,0.6861359105329184,0.6177681711806432,0.1651362894237347,1.2755032709943772,0.55833172870497,0.39145223030218895,0.9466357210875103,0
13779,"Pacer US Cash Cows 100 Index, Pacer US Small Cap Cash Cows Index, Pacer US Cash Cows Growth Index, Pacer Global Cash Cows Divide",20200331,0.5755642640862605,0.5486504763179312,0.1651362894237347,1.0398198142854451,0.36285330080106193,0.400933658447348,0.7232810819568437,0
13780,Pacer US Export Leaders Index,20181231,0.1651362894237347,0.1651362894237347,0.1651362894237347,0.1651362894237347,,0.1651362894237347,0.1651362894237347,0
13781,Pacer US Export Leaders Index,20190331,0.1651362894237347,0.1651362894237347,0.1651362894237347,0.1651362894237347,,0.1651362894237347,0.1651362894237347,0
13782,Pacer US Export Leaders Index,20190630,0.1651362894237347,0.1651362894237347,0.1651362894237347,0.1651362894237347,,0.1651362894237347,0.1651362894237347,0
13783,Pacer US Export Leaders Index,20190930,0.6024780518545899,0.6024780518545899,0.1651362894237347,1.0398198142854451,0.6184946518218676,0.3838071706391623,0.8211489330700175,0
13784,Pacer US Export Leaders Index,20191231,0.6716241377501392,0.8099163095412376,0.1651362894237347,1.0398198142854451,0.4534438893073217,0.48752629948248616,0.9248680619133414,0
13785,Pacer US Export Leaders Index,20200331,0.3918105909149803,0.4795327814552191,0.1651362894237347,0.530762701865987,0.19796983458024978,0.3223345354394769,0.5051477416606031,0
13786,Pacer US Small Cap Cash Cows Index,20170630,0.6177681711806432,0.6177681711806432,0.6177681711806432,0.6177681711806432,,0.6177681711806432,0.6177681711806432,0
13787,Pacer US Small Cap Cash Cows Index,20170930,0.796326407248619,0.6177681711806432,0.1887926331210362,1.29075044155511,0.47702345483419156,0.6088175193919281,1.2755032709943772,0
13788,Pacer US Small Cap Cash Cows Index,20171231,0.6727203986719961,0.6132928452862856,0.1887926331210362,1.2755032709943772,0.44893822838742126,0.5038112978242051,0.7822019461340767,0
13789,Pacer US Small Cap Cash Cows Index,20180331,0.7620247084984171,0.6132928452862856,0.530762701865987,1.29075044155511,0.3546432046723492,0.5893038150104428,0.78601373877426,0
13790,Pacer US Small Cap Cash Cows Index,20180630,0.5594085959402084,0.538868474071049,0.4093156520245185,0.7826592617965367,0.13339145295373406,0.4629057341511569,0.6326586426620451,0
13791,Pacer US Small Cap Cash Cows Index,20180930,0.7767844790839518,0.6271255349309554,0.1887926331210362,1.2954397765762022,0.3504534358839471,0.5720989734028668,1.0882261317719262,0
13792,Pacer US Small Cap Cash Cows Index,20181231,0.7313772794820085,0.6271255349309554,0.1887926331210362,1.2755032709943772,0.29009866457078465,0.5720989734028668,0.8745367260230272,0
13793,Pacer US Small Cap Cash Cows Index,20190331,0.7921430915362583,0.7041820124723961,0.530762701865987,1.29075044155511,0.26408809950806006,0.6088175193919281,0.8331320448932726,0
13794,Pacer US Small Cap Cash Cows Index,20190630,1.5926720661001421,0.6656537737016757,0.1887926331210362,14.378047514875814,3.422699214672586,0.5846613369662444,0.931458019139267,0
13795,Pacer US Small Cap Cash Cows Index,20190930,1.527820164535948,0.6132928452862856,0.1651362894237347,14.378047514875814,3.4433720021218406,0.517955221763295,0.9028929457588246,0
13796,Pacer US Small Cap Cash Cows Index,20191231,1.5382224143250252,0.6224468530557993,0.1651362894237347,14.378047514875814,3.4402440349138517,0.5429213601735801,0.9028929457588246,0
13797,Pacer US Small Cap Cash Cows Index,20200331,0.5398890586903375,0.5720989734028668,0.1887926331210362,0.7950452803860162,0.1641596556006831,0.4629057341511569,0.6248183229055966,0
13798,Pacer Wilshire US Large-Cap Trendpilot Index,20150630,0.6012681013460341,0.5816087326397649,0.0070961972035792,1.29075044155511,0.34617527420150096,0.544823062505294,0.6248183229055966,0
13799,Pacer Wilshire US Large-Cap Trendpilot Index,20150930,0.5744571137493143,0.5816087326397649,0.0070961972035792,1.29075044155511,0.3319618449943276,0.494241963889625,0.6412579672930814,0
13800,Pacer Wilshire US Large-Cap Trendpilot Index,20151231,0.6137975930408353,0.6030206099607751,0.1563235329606812,1.29075044155511,0.2989777879083912,0.494241963889625,0.6896287038744112,0
13801,Pacer Wilshire US Large-Cap Trendpilot Index,20160331,0.6340238528734173,0.6088175193919281,0.1651362894237347,1.29075044155511,0.2794082523584144,0.5124372812790607,0.7434206371344664,0
13802,Pacer Wilshire US Large-Cap Trendpilot Index,20160630,0.5687779501516502,0.5720989734028668,0.0070961972035792,1.29075044155511,0.33833532585564585,0.3579177163442202,0.758833543745297,0
13803,Pacer Wilshire US Large-Cap Trendpilot Index,20160930,0.6486754080168657,0.6098633564940117,0.1651362894237347,1.29075044155511,0.3005392711659315,0.5051477416606031,0.7798549913164003,0
13804,Pacer Wilshire US Large-Cap Trendpilot Index,20161231,0.6893979781559985,0.6138157638373274,0.0527569247168382,1.6820040695692473,0.40369740551011385,0.4178105437981996,0.8525318585458805,0
13805,Pacer Wilshire US Large-Cap Trendpilot Index,20170331,0.81809483696686,0.6271255349309554,0.1873345644764261,2.701386662911456,0.5936369015356148,0.5345661065294147,0.8719316721984884,0
13806,Pacer Wilshire US Large-Cap Trendpilot Index,20170630,0.8217443940078462,0.6284748175192858,0.1563235329606812,2.701386662911456,0.568290752367978,0.517955221763295,0.9875001296696293,0
13807,Pacer Wilshire US Large-Cap Trendpilot Index,20170930,0.7805399305645726,0.6177681711806432,0.0070961972035792,2.701386662911456,0.5733941576442487,0.44946932121991423,0.9584641194513595,0
13808,Pacer Wilshire US Large-Cap Trendpilot Index,20171231,0.946639161962682,0.74061636665433,0.1873345644764261,2.787114866443209,0.6690639078145718,0.5411552182862088,1.1306657037326344,0
13809,Pacer Wilshire US Large-Cap Trendpilot Index,20180331,0.8229034168339862,0.7041820124723961,0.1651362894237347,2.103393571605205,0.443337301973048,0.5395246234984253,1.087916003698402,0
13810,Pacer Wilshire US Large-Cap Trendpilot Index,20180630,0.7770189617789284,0.698630184026118,0.1651362894237347,1.869270471750421,0.38658923649835175,0.5326644041977009,1.0744979726373163,0
13811,Pacer Wilshire US Large-Cap Trendpilot Index,20180930,0.87924762990064,0.8786768169827647,0.1873345644764261,2.103393571605205,0.4468153250219221,0.5432494348872683,1.1240373198255564,0
13812,Pacer Wilshire US Large-Cap Trendpilot Index,20181231,0.8887552900601553,0.8331320448932726,0.1651362894237347,2.7381061887332754,0.48211376586603255,0.5395246234984253,1.1372940876397122,0
13813,Pacer Wilshire US Large-Cap Trendpilot Index,20190331,1.0213774517902514,0.9540281716600384,0.1651362894237347,3.336557948635159,0.6030886945297304,0.5819394571412806,1.239250330566748,0
13814,Pacer Wilshire US Large-Cap Trendpilot Index,20190630,1.134705877017591,0.9629000672426804,0.1651362894237347,14.378047514875814,1.5030674346928339,0.6087126083605272,1.2701775867435954,0
13815,Pacer Wilshire US Large-Cap Trendpilot Index,20190930,1.0813286216211848,0.9142021215760261,0.1335094125063561,14.378047514875814,1.4143657064144561,0.5895815788354514,1.2564353280086125,0
13816,Pacer Wilshire US Large-Cap Trendpilot Index,20191231,1.066949237292896,0.8867093070586186,0.1335094125063561,14.378047514875814,1.379095404523999,0.5819394571412806,1.2378453895774686,0
13817,Pacer Wilshire US Large-Cap Trendpilot Index,20200331,0.9740168823075768,0.9455611354639271,0.0527569247168382,3.4859144103953774,0.5369804600970521,0.5895815788354514,1.2593694463171055,0
13818,Pacer Wilshire US Mid-Cap Trendpilot Index,20150630,0.6328307702565122,0.5972237005296223,0.1651362894237347,1.29075044155511,0.3329420124319002,0.5564840055130094,0.63186847463055,0
13819,Pacer Wilshire US Mid-Cap Trendpilot Index,20150930,0.5401837732076692,0.5816087326397649,0.0527569247168382,1.29075044155511,0.3197129487330673,0.40684774437167337,0.6318363457183307,0
13820,Pacer Wilshire US Mid-Cap Trendpilot Index,20151231,0.5507524461585677,0.5972237005296223,0.0527569247168382,1.29075044155511,0.3097793865846029,0.3695326882230353,0.636547156505706,0
13821,Pacer Wilshire US Mid-Cap Trendpilot Index,20160331,0.6223998229388975,0.6088175193919281,0.1651362894237347,1.29075044155511,0.29498085391174783,0.492863218047104,0.7041820124723961,0
13822,Pacer Wilshire US Mid-Cap Trendpilot Index,20160630,0.6350476002032589,0.6132928452862856,0.0070961972035792,1.29075044155511,0.34584917869024984,0.48953060889913275,0.7648654486828915,0
13823,Pacer Wilshire US Mid-Cap Trendpilot Index,20160930,0.687785217321967,0.6378964390940365,0.0070961972035792,1.29075044155511,0.3292204755377977,0.5595366098394889,0.8205138491190886,0
13824,Pacer Wilshire US Mid-Cap Trendpilot Index,20161231,0.6799479258939028,0.6284748175192858,0.0527569247168382,1.6820040695692473,0.3825955573733191,0.517955221763295,0.7952774575707207,0
