v1,ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byaum_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_uit,mkt_share,marketing_fee_bps,aum,cum_mktg_expense,d_sameind,log_profit,d_ownindex,marketing_expense,inception_q,quarter_decimal,inc_quarter_decimal,time_existence,quarters_in_sample,etf_per_index,uniquevals,rank_fee,highfee,rank_spread,highspread,rank_inception,firstmover,us_index,issuer,description,primary_benchmark,tax_classification,is_etn,asset_class,category,is_levered,is_active,creation_fee,other_expenses,total_expenses,fee_waivers,net_expenses,lead_market_maker,mgr_duration,mgr_duration_tii,mgr_duration_tsi,time_since_first,ratio_tii,ratio_tra,mgr_duration_index,ratio_tra_ix,aum_index,log_aum_index,log_aum,stock_tweets,sum_of_replies,sum_of_likes,stock_tweets_raw,qduration,same_benchmark,same_lead_mm,qs_dollar_tw,qs_percent_tw,es_dollar_ave,es_percent_ave,rs_dollar_ave,rs_percent_ave,pi_dollar_ave,pi_percent_ave,es_dollar_dw,es_dollar_sw,es_percent_dw,es_percent_sw,rs_dollar_sw,rs_dollar_dw,rs_percent_sw,rs_percent_dw,pi_dollar_sw,pi_dollar_dw,pi_percent_sw,pi_percent_dw
1405,VOOV,20164,.070332319,.029029492,201612,2010-09-07,.13701563,S&P 500 Value Index,15,5.0958872,15.431513,15.493394,-2.5848308,2.1984417,0,.042449325,.60000002,541678176.8,11.635998,1,13.607892442437185,0,32500.691,20103,2016.75,2010.5,6.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P 500 Value ETF,S&P 500 Value TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.029999999,.15000001,0,.15000001,Cantor Fitzgerald,3.8975646,5.3553815,6.0922761,.10265578,85.364052,.019043349,5.2278819,.033488166,12476447295.8,23.247108,20.11018261331116,-.078754745,0,0,1,4,1,0,.1036635,.0010948931,.048988074,.00052284094,.044891473,.00047957082,.0040999218,.000043303917,.058261186,.058277231,.00062259741,.00062277605,.048219781,.048252501,.00051490369,.00051526498,.01005745,.010008685,.00010787233,.00010733239
1406,VOOV,20171,.031798139,.070332319,20173,2010-09-07,.13701563,S&P 500 Value Index,15,4.7371354,15.162375,9.1826153,-1.6473979,1.4284946,0,.045816828,.60000002,679134627,11.943699,1,13.83403976745511,0,40748.078,20103,2017,2010.5,6.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P 500 Value ETF,S&P 500 Value TR USD,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.029999999,.15000001,0,.15000001,Cantor Fitzgerald,3.9986043,6.4621515,7.7868571,.26735774,93.475273,.00020411871,5.4585953,.059033301,14460505257,23.394688,20.336329938329083,-.078754745,0,0,1,4,1,0,.078711092,.00079020445,.047190852,.00047347022,.038296368,.00038371439,.0089088539,.000089901005,.051106058,.051105622,.00051319308,.0005131886,.039667554,.039676234,.00039712104,.00039720518,.011438066,.011429824,.0001160676,.00011598791
1407,VOOV,20172,.014589761,.031798139,20176,2010-09-07,.13701563,S&P 500 Value Index,15,6.3226094,14.787799,13.097424,-2.1365621,.89942843,0,.051401056,.60000002,742818159.1,12.19811,1,13.923671663092867,0,44569.09,20103,2017.25,2010.5,6.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P 500 Value ETF,S&P 500 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.02,.15000001,0,.15000001,Cantor Fitzgerald,4.0539231,7.3232384,7.7868571,.4838573,87.078346,,5.6746631,.072110124,14093239659.1,23.368961,20.425961833966838,-.078754745,0,.14285715,1,4,1,0,.071510814,.00071141694,.046874389,.00046645605,.042467434,.00042257426,.0044069523,.000043881806,.047970627,.047967203,.0004773328,.00047730017,.049519192,.049530108,.00049234304,.00049244973,-.0015519909,-.0015594787,-.00001504288,-.000015116934
1408,VOOV,20173,.033628348,.014589761,20179,2010-09-07,.13701563,S&P 500 Value Index,15,6.1691875,14.695004,16.877979,-2.7212658,.79295182,0,.051651996,.60000002,764912962.5,12.406187,1,13.952982439934223,0,45894.777,20103,2017.5,2010.5,7,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P 500 Value ETF,S&P 500 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.02,.15000001,0,.15000001,Cantor Fitzgerald,3.8672104,1.9288703,7.7868571,.73457366,88.617844,,5.068038,.038301766,14463594637.5,23.394901,20.455272610808194,-.078754745,0,0,1,4,1,0,.09991613,.00097980967,.062318295,.00061111583,.05437855,.00053309073,.0079112798,.000077745288,.062550716,.062547825,.0006132283,.00061320141,.049746145,.049756784,.00048747493,.00048757819,.012786911,.012779162,.00012558165,.0001255052
1409,VOOV,20174,.06193044,.033628348,201712,2010-09-07,.13701563,S&P 500 Value Index,15,6.9788914,14.801353,14.395168,-2.2339697,.78916794,0,.051120538,.60000002,860023387.5,12.597811,1,14.070179970735525,0,51601.402,20103,2017.75,2010.5,7.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard S&P 500 Value ETF,S&P 500 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,500,.02,.15000001,0,.15000001,Cantor Fitzgerald,.89802647,.11538856,7.3222027,.18391909,98.438309,.000021613416,3.6732993,.028118366,16252527587.5,23.511515,20.5724701416095,-.078754745,0,2,1,1,1,0,.081721969,.00076129922,.051226806,.0004778943,.045490012,.00042474933,.005744433,.000053215776,.058982719,.058998231,.00055127562,.00055142492,.044320531,.04431181,.00041429675,.00041421148,.014685078,.014678291,.00013719784,.00013713387
1410,VPU,20161,.14201446,.019128857,20163,2004-01-26,.0091764238,US Utilities Sector,10,2.1752987,17.24441,14.913465,-1.7460221,2.7386,0,.2226032,.80000001,2289206818,12.117992,0,14.643715947845692,1,183136.55,20041,2016,2004,12,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities,MSCI US IMI/Utilities 25-50 GR USD,Regulated Investment Company,0,Equity,Sector,0,0,250,.029999999,.1,0,.1,LaTour,5.8178244,5.5302424,6.5011311,.12480311,41.682369,.065598108,3.6844254,.36502922,10283800000,23.053835,21.55147122682783,-.07817854,0,.07692308,1.2307693,5,0,0,.044561774,.0004489322,.032667685,.00032934619,.006519014,.000066395733,.026148735,.0002629511,.037982695,.037996013,.00038294052,.00038308214,.0051017664,.0051396694,.000051339128,.000051709681,.032894399,.032843176,.00033174455,.00033123227
1411,VPU,20162,.070358165,.14201446,20166,2004-01-26,.0091764238,US Utilities Sector,10,2.3090513,17.125523,16.948578,-2.0217824,2.240675,0,.21650499,.80000001,2366206753,12.827815,0,14.676798704740659,1,189296.55,20041,2016.25,2004,12.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US IMI/Utilities 25-50 GR USD,Regulated Investment Company,0,Equity,Sector,0,0,250,.029999999,.1,0,.1,LaTour,4.480834,4.3166275,6.583777,.051819269,91.571922,.0088618258,3.7432885,.24858668,10929109230,23.114697,21.584553983722795,-.077873491,0,.23529412,1.3529412,4,0,0,.044707816,.000416961,.034035113,.000317395,.015970862,.00014909395,.018067962,.00016833632,.05409636,.054101616,.00050239207,.0005024423,.023839297,.023869047,.00022060858,.00022087776,.030274296,.030239295,.00028194743,.00028162808
1412,VPU,20163,-.059665337,.070358165,20169,2004-01-26,.0091764238,US Utilities Sector,10,2.060636,16.808002,20.25849,-2.9171724,2.1975026,0,.22159737,.60000002,2281068836,13.140789,0,14.640154678803288,1,136864.13,20041,2016.5,2004,12.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US IMI/Utilities 25-50 GR USD,Regulated Investment Company,0,Equity,Sector,0,0,250,.029999999,.1,0,.1,LaTour,3.908931,5.7664628,5.8283849,.15748553,36.617481,.02119226,2.3490193,.57473207,10293754037,23.054804,21.547909957785425,-.077256612,.16,.40000001,1.6,4,0,0,.042485636,.0003841283,.032301847,.00029179157,.014566247,.00013090235,.017695975,.00016052005,.045935292,.045913231,.00041427746,.00041408162,.016950244,.016964132,.00015225573,.00015237081,.028948503,.028956953,.00026168203,.00026176532
1413,VPU,20164,.0094337231,-.059665337,201612,2004-01-26,.0091764238,US Utilities Sector,10,2.7952673,16.938786,20.452045,-2.4618924,2.3672879,0,.23808657,.60000002,2143767018,13.365974,0,14.578075128290534,1,128626.02,20041,2016.75,2004,12.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US IMI/Utilities 25-50 GR USD,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,LaTour,3.5013051,3.5076673,5.8844085,.3053723,29.863068,.034773842,2.5277812,.55714184,9004149540,22.920952,21.485830407272672,-.07825537,0,.44999999,1.2,3,0,0,.069339678,.00066257943,.033477556,.00031998017,.010008566,.000095508462,.02346837,.00022446562,.05192823,.051935587,.00049993623,.00050001318,.02629387,.026276082,.0002547747,.00025458913,.02564121,.025651632,.00024523347,.000245342
1414,VPU,20171,.059354566,.0094337231,20173,2004-01-26,.0091764238,US Utilities Sector,10,3.3498538,16.373466,16.94803,-2.1288784,1.4052153,0,.25096047,.60000002,2310544417,13.562625,0,14.652993733085173,1,138632.67,20041,2017,2004,13,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US IMI/Utilities 25-50 GR USD,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,LaTour,3.6184199,5.0590706,6.0796304,.5263449,54.4804,.026824942,2.4961066,.55896729,9206806737,22.943209,21.560749012067312,-.078754745,0,0,1,3,0,0,.048760239,.00044451578,.030179834,.00027489604,.016976265,.00015407667,.013203407,.00012081788,.047248587,.047233842,.00043098186,.00043084775,.030165171,.03020425,.00027215865,.00027250787,.017068675,.017044339,.0001586891,.00015847401
1415,VPU,20172,.0219373,.059354566,20176,2004-01-26,.0091764238,US Utilities Sector,10,3.8094392,16.369282,17.097923,-2.1569166,1.2593825,0,.25284466,.60000002,2574287464,13.74403,0,14.761083340778155,1,154457.25,20041,2017.25,2004,13.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,4.5962691,4.6520276,6.1619306,.80370069,55.082451,.14607103,2.9471138,.65415895,10181300600,23.043819,21.668838619760294,-.078754745,.73333335,.13333334,1,5,0,0,.049454629,.0004291113,.031139389,.00027028917,.01417043,.00012284289,.016968958,.00014744628,.045539293,.045546539,.00039524172,.00039530746,.029206704,.029209536,.00025487374,.00025489868,.016339833,.016329758,.00014043374,.00014034301
1416,VPU,20173,.030040355,.0219373,20179,2004-01-26,.0091764238,US Utilities Sector,10,3.5165555,16.745066,17.887018,-2.3902106,1.7334156,0,.25725165,.60000002,2728908065,13.906035,0,14.819412110958854,1,163734.48,20041,2017.5,2004,13.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,4.1032662,2.7718132,6.853004,.70833659,66.421349,.20759284,2.6624515,.66429663,10607932661,23.084867,21.72716738994099,-.077974468,.0625,.625,1.3125,4,0,0,.067474365,.00057642651,.031953581,.00027110544,.020388428,.00017323879,.011565152,.000097866643,.056134257,.056137078,.00047596454,.00047599204,.030380351,.030376107,.00025734905,.000257309,.025756728,.025758151,.00021864301,.00021865552
1417,VPU,20174,.0060909642,.030040355,201712,2004-01-26,.0091764238,US Utilities Sector,10,3.4930625,16.861483,17.230799,-2.7672255,1.9390316,0,.26466027,.60000002,2735047068,14.045711,0,14.821659203196536,1,164102.83,20041,2017.75,2004,13.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.0736811,1.7799174,6.5414,.70253235,85.575417,.022696994,2.3802023,.2108269,10334180647,23.058723,21.729414482178672,-.078130528,0,.375,1.25,3,0,0,.073885083,.00060886343,.03604674,.000298147,.021310903,.00017649253,.014735837,.00012165445,.059179693,.059178114,.00048913527,.00048912957,.022432057,.022454919,.00018616853,.00018635839,.036746059,.036724772,.00030296104,.00030277687
1418,VPU,20181,-.034338664,.0060909642,20183,2004-01-26,.0091764238,US Utilities Sector,10,3.5046108,16.669998,19.699015,-2.4157689,1.7503759,0,.2673156,.60000002,2498180635,14.158208,0,14.731073278902764,1,149890.84,20041,2018,2004,14,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.6924551,1.5304347,5.2302566,1.0629067,40.621708,.078013457,1.9573964,.28993905,9345435292,22.958155,21.6388285578849,-.077873491,.41176471,.79411763,1.3529412,4,0,0,.058980968,.00053504907,.034151509,.00030982716,.01093863,.000099843062,.02321288,.00020998411,.050376266,.050374679,.00045675301,.00045674943,.018609408,.018590542,.0001692178,.00016904551,.031765271,.031785727,.00028753164,.00028770752
1419,VPU,20182,.045169607,-.034338664,20186,2004-01-26,.0091764238,US Utilities Sector,10,2.8002884,16.618048,19.949114,-2.7792547,1.6418066,0,.26387972,.60000002,2531142441,14.260588,0,14.744181316489712,1,151868.55,20041,2018.25,2004,14.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.7313526,1.6326687,5.2551785,1.2867659,41.147926,.08561939,1.7274839,.22877945,9592031583,22.984198,21.65193659547185,-.078041352,1.5714285,.42857143,1.2857143,4,0,0,.049266927,.00043877767,.027199414,.0002422246,.012959904,.00011501713,.014239509,.0001272075,.040048569,.040057726,.00035746946,.00035755508,.01585456,.015847823,.00014194114,.00014187708,.024203165,.024200749,.00021561392,.00021559234
1420,VPU,20183,.024247672,.045169607,20189,2004-01-26,.0091764238,US Utilities Sector,10,2.9018288,16.559683,18.98575,-2.540642,1.3858855,0,.27209693,.5,2837389945,14.347597,0,14.858395154116518,1,141869.5,20041,2018.5,2004,14.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.5714693,1.5339113,5.1420612,1.5136639,43.526711,.086605638,2.0331011,.26205051,10427864002,23.067747,21.766150433098655,-.077506304,.083333336,.33333334,1.5,3,0,0,.061693683,.00052142073,.028652841,.00024171629,.011436004,.000096138087,.017216839,.00014557817,.051045578,.051034726,.00043046364,.00043037464,.005687505,.0057360432,.000050362214,.000050769329,.045347217,.045309532,.00038001244,.00037969431
1421,VPU,20184,.007713702,.024247672,201812,2004-01-26,.0091764238,US Utilities Sector,10,3.4098384,17.662046,19.518133,-3.0026944,3.532542,0,.26868904,.5,3105662371,14.434884,0,14.948737574592947,1,155283.13,20041,2018.75,2004,14.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.4511428,1.6692119,6.289784,1.5791084,60.506535,.16398558,1.6633162,.28848284,11558575527,23.170694,21.856492853575084,-.078049101,0,.17391305,1.2826087,3,0,0,.089167461,.0007460877,.034805648,.00028828494,.01517623,.0001250397,.019638553,.00016332185,.054793339,.054802302,.00045223138,.00045231599,.018884156,.018919326,.00015179079,.00015208618,.035921428,.035877302,.00030055267,.00030017275
1422,VPU,20191,.10249046,.007713702,20193,2004-01-26,.0091764238,US Utilities Sector,10,2.0221663,17.116549,16.209385,-2.4456663,1.928624,0,.27556533,.5,3545915311,14.526035,0,15.081306882364364,1,177295.77,20041,2019,2004,15,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.53002,2.1557231,6.9797463,1.6901574,69.959641,.1240895,1.9221733,.22953157,12867784375,23.277992,21.989062161346503,-.078370608,0,.07692308,1.1538461,3,0,0,.051846135,.00042175033,.028073119,.00022829413,.013288485,.0001079808,.014784634,.00012031333,.048324473,.048325732,.00039245508,.00039246734,.030739678,.03068951,.00024995705,.00024954221,.017586054,.017634965,.00014251027,.00014291288
1423,VPU,20192,.032573268,.10249046,20196,2004-01-26,.0091764238,US Utilities Sector,10,3.250231,17.340767,18.724894,-2.7291484,2.2360637,0,.2799969,.5,3808891837,14.615494,0,15.152848848365503,1,190444.59,20041,2019.25,2004,15.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,2.9657664,2.2623098,6.6306734,1.5143056,86.78952,.16288511,1.9537942,.28685275,13603335410,23.33358,22.060604127347638,-.078300767,0,.27272728,1.1818181,3,0,0,.049274627,.00037698509,.028201865,.00021592024,.020675518,.00015850509,.0075383894,.000057508314,.044401556,.044368889,.00033947558,.00033923556,.027857143,.027912073,.00021242139,.00021283227,.016578805,.016557259,.0001273322,.00012716698
1424,VPU,20193,.085085109,.032573268,20199,2004-01-26,.0091764238,US Utilities Sector,10,4.2008762,17.063671,17.64385,-2.1616242,1.5257602,0,.27625802,.60000002,4255733291,14.724111,0,15.26377764145164,1,255344,20041,2019.5,2004,15.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.2203443,2.5256267,4.4715867,2.0039907,67.623619,.12168469,2.0286293,.24997786,15404922122,23.457952,22.171532920433776,-.07825537,.73333335,.60000002,1.2,3,0,0,.06562487,.00048013154,.032173716,.00023513623,.018583741,.00013518949,.013592645,.000099967787,.053053722,.053058185,.00038820892,.00038824335,.034468658,.034454219,.00025163911,.00025153431,.018583992,.018593952,.0001365653,.00013663551
1425,VPU,20194,.001923091,.085085109,201912,2004-01-26,.0091764238,US Utilities Sector,10,3.5881846,16.828274,19.376123,-3.0257428,1.1795592,0,.28129283,.60000002,4340123737,14.823927,0,15.283413416499654,1,260407.42,20041,2019.75,2004,15.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.0559149,2.2268019,4.4986682,2.2942462,67.626434,.11005236,2.1401365,.22427803,15429202252,23.459528,22.191168695481792,-.078505062,.1,.5,1.1,3,0,0,.068396062,.00048626028,.027253797,.00019377224,.019265328,.0001368988,.0079886951,.000056875069,.041887335,.041870438,.00029772939,.00029761321,.03890704,.038964603,.00027661715,.00027701919,.0029641339,.0029234674,.000021001348,.000020715448
1426,VPU,20201,-.15237366,.001923091,20203,2004-01-26,.0091764238,US Utilities Sector,10,9.1139593,18.133635,19.852001,-5.0760102,5.0073304,0,.25801596,.60000002,3841100726,14.904652,0,15.161269530884228,1,230466.05,20041,2020,2004,16,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,2.8672686,1.9449254,5.1048679,2.3594897,74.114395,.12109473,2.4099276,.22846799,14887065535,23.423759,22.069024809866363,-.078421831,.13333334,.2,1.1333333,2,0,0,.11971663,.00094174722,.07349214,.00057909451,.043101527,.00033274468,.030390613,.00024634981,.086554557,.086448215,.00067788438,.00067704014,.044917081,.044607278,.00033741657,.00033468477,.041531138,.041947283,.00033962357,.00034319959
1427,VPU,20202,.024105014,-.15237366,20206,2004-01-26,.0091764238,US Utilities Sector,10,5.8931327,17.349005,27.033318,-3.7737892,2.1565862,0,.26052159,.60000002,3995917678,14.982242,0,15.200783817437275,1,239755.06,20041,2020.25,2004,16.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,2.801635,1.9850872,4.9641671,2.6742358,76.77063,.11929956,2.5094059,.27890652,15338144377,23.453609,22.108539096419413,-.07817854,.15384616,.92307693,1.2307693,2,0,0,.064910866,.00051669526,.049037807,.00038805132,.028455593,.00022455621,.020582212,.00016349516,.053187985,.053151805,.00042319603,.00042295142,.043083079,.043187577,.00034247438,.00034331731,.010068725,.010000405,.000080477046,.000079878708
1428,VPU,20203,.049926326,.024105014,20209,2004-01-26,.0091764238,US Utilities Sector,10,5.8042827,17.240227,19.079195,-1.4359578,1.9342394,0,.25546604,.60000002,4022892284,15.05471,0,15.207511675529968,1,241373.53,20041,2020.5,2004,16.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,2.8646071,2.0421443,4.918766,2.9200821,74.748207,.11446852,2.4623785,.22701804,15747267927,23.479933,22.115266954512105,-.078754745,.42857143,.2857143,1,2,0,0,.0413098,.00031940936,.02916103,.00022619554,.015887436,.00012308267,.013273691,.00010311357,.0341122,.034111109,.00026444896,.00026444477,.02401115,.023989908,.0001875723,.00018741457,.010100309,.010122644,.000076875185,.000077037061
1429,VPU,20204,.070699468,.049926326,202012,2004-01-26,.0091764238,US Utilities Sector,10,5.3154583,16.914019,22.580244,-3.71087,1.3010293,0,.26428446,.60000002,4297868144,15.126737,0,15.273629677258905,1,257872.09,20041,2020.75,2004,16.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Utilities ETF,MSCI US Investable Market Utilities 25/50 Index,Regulated Investment Company,0,Equity,Sector,0,0,250,.02,.1,0,.1,Latour Trading,3.3324552,2.7384579,4.6555605,3.2717299,71.505943,.090358049,2.6953549,.15569821,16262280152,23.512114,22.18138495624104,-.078754745,.25,.3125,1,3,0,0,.072061591,.00052299717,.032667343,.00023613381,.015744438,.00011342992,.016922904,.00012270386,.050300036,.050312314,.00036139492,.00036148206,.045364715,.045330014,.00032501432,.00032479636,.0049475995,.0049700197,.000036467751,.000036598562
1430,VT,20161,.0051614218,.047354773,20163,2008-06-24,2.6464927,All World,14,2.0312881,17.798214,31.968302,3.7821732,2.4052167,0,.50223118,.69999999,5458065500,12.853348,0,15.849077217532495,0,382064.59,20082,2016,2008.25,7.75,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock,FTSE Global All Cap TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.029999999,.14,0,.14,Cantor Fitzgerald,4.5556989,3.5795538,7.1865673,.086514138,81.956757,.016212346,4.0898976,.11802953,10867635976,23.109055,22.420360259893418,-.078338601,.083333336,.41666666,1.1666666,5,0,0,.014717338,.00027246602,.011159623,.00020584163,-.0001067196,-2.8506547e-06,.011266129,.00020868743,.021555651,.021550411,.00039576337,.0003956687,.0029465805,.0029321222,.000052075546,.000051801762,.018609514,.018629214,.0003436961,.00034406455
1431,VT,20162,.014708955,.0051614218,20166,2008-06-24,2.6464927,All World,14,2.0358074,17.670261,38.955849,.093222357,2.1751637,0,.50124687,.69999999,5533366225,13.553368,0,15.862779145539315,0,387335.63,20082,2016.25,2008.25,8,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.029999999,.14,0,.14,Cantor Fitzgerald,4.3142853,4.6850619,6.9268126,.07302846,23.611444,.28375968,5.0061016,.15149505,11039204043,23.12472,22.434062187900242,-.078360505,.15789473,.63157892,1.1578947,4,0,0,.013137022,.00022639037,.010518549,.0001814042,.0026114669,.000044760061,.007908199,.00013666383,.015810765,.015811609,.00027242413,.0002724404,.0078385323,.0078388657,.0001348307,.00013483649,.0079884855,.0079872878,.00013787806,.00013785566
1432,VT,20163,.051982921,.014708955,20169,2008-06-24,2.6464927,All World,14,2.19818,17.323296,33.534134,.52855504,1.3757437,0,.52769589,.69999999,6105454078,13.995148,0,15.961165277433023,0,427381.78,20082,2016.5,2008.25,8.25,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.029999999,.14,0,.14,Cantor Fitzgerald,4.2819891,4.3608422,6.9076633,.28852248,73.434235,.37474918,4.1971517,.34410805,11570023602,23.171684,22.532448319793946,-.078103386,.13043478,.13043478,1.2608696,4,0,0,.010671774,.00017707903,.0095103364,.00015781737,.0017631695,.000029136832,.007748106,.00012869635,.014571416,.014572493,.00024173519,.00024175351,.0053254287,.005328936,.000088033274,.00008809127,.0092605241,.0092559466,.00015394352,.0001538673
1433,VT,20164,.0098618697,.051982921,201612,2008-06-24,2.6464927,All World,14,2.1749165,18.178789,30.182983,-4.1677465,2.9736211,0,.52440208,.5,6294331441,14.228613,0,15.991632251675986,0,314716.56,20082,2016.75,2008.25,8.5,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.029999999,.14,0,.14,Cantor Fitzgerald,4.5627246,5.0137482,5.9145603,.51508993,52.276054,.23969074,4.5302119,.19623972,12002873346,23.208412,22.56291529403691,-.078338601,0,.083333336,1.1666666,5,0,0,.03258926,.00053858262,.0095683383,.00015844086,.003016284,.000049840579,.0065575284,.00010869126,.018790806,.018787356,.00031076904,.00031071372,.009795093,.0098001007,.00016190672,.00016198817,.0090304445,.0090288958,.00014943787,.00014941185
1434,VT,20171,.070752755,.0098618697,20173,2008-06-24,2.6464927,All World,12.65,1.7368442,17.993782,24.419918,.88297069,2.4041305,0,.51361775,.5,6850408291,14.432867,0,15.97489093516716,0,342520.41,20082,2017,2008.25,8.75,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.11,0,.11,Cantor Fitzgerald,4.6121402,4.3891287,5.5627394,.62019449,57.305691,.18674797,4.1858449,.26709288,13337562030,23.31385,22.647574091969812,-.078130528,0,.083333336,1.25,5,0,0,.011288901,.00017644331,.0090877963,.00014221655,.0029404697,.00004606252,.0061412635,.000096061616,.014125932,.014126311,.00022093648,.00022094257,.0064474698,.0064501194,.00010114426,.00010118633,.0076908832,.0076878727,.00011998747,.00011993958
